""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"1239"	"99031.0"	"55.0"	"Week1"	"9"	"M"	"1.0"	"BLARNEY CASTLE 728"	"11956 CLEVELAND, NUNICA MI 49448 US"	"-86.085317"	"43.073708"
"1240"	"99117.0"	"5.0"	"Week1"	"9"	"M"	"2.0"	"WESCO #7"	"14750 MERCURY DR., GRAND HAVEN MI 49417 US"	"-86.152834"	"43.022819"
"1241"	"99033.0"	"257.0"	"Week1"	"9"	"M"	"3.0"	"FRUITPORT SCHOOLS"	"3113 E PONTALUNA, FRUITPORT MI 49415 US"	"-86.1697"	"43.131103"
"1242"	"806559.0"	"0.0"	"Week1"	"9"	"M"	"4.0"	"SHORELINE SALES GARY'S AUTO BO"	"3700 FARR RD, FRUITPORT MI 49415 US"	"-86.1534774"	"43.1395787"
"1243"	"806572.0"	"0.0"	"Week1"	"9"	"M"	"5.0"	"FRUITPORT CHIROPRACTIC"	"3427 FARR ROAD, FRUITPORT MI 49415 US"	"-86.159311"	"43.138901"
"1244"	"99117.0"	"31.0"	"Week1"	"9"	"M"	"6.0"	"WESCO #5"	"6419 AIRLINE HWY, FRUITPORT MI 49415 US"	"-86.155952"	"43.135348"
"1245"	"99117.0"	"32.0"	"Week1"	"9"	"M"	"7.0"	"WESCO #21"	"6440 AIRLINE RD, FRUITPORT MI 49415 US"	"-86.154875"	"43.134829"
"1246"	"806470.0"	"0.0"	"Week3"	"9"	"M"	"7.0"	"WILD MONKEY SMOKE SHOP"	"420 N THIRD, FRUITPORT MI 49415 US"	"-86.1544983"	"43.1316117"
"1247"	"804431.0"	"0.0"	"Week1"	"9"	"M"	"8.0"	"ORCHARD MARKET - FRUITPORT"	"6530 AIRLINE ROAD, FRUITPORT MI 49415 US"	"-86.153923"	"43.133332"
"1248"	"529098.0"	"0.0"	"Week2"	"9"	"M"	"8.0"	"ALL STAR GROOMING"	"109 N THIRD, FRUITPORT MI 49415 US"	"-86.155507"	"43.126294"
"1249"	"806724.0"	"0.0"	"Week4"	"9"	"M"	"8.0"	"FRUITPORT DISTRICT LIBRARY"	"47 PARK ST, FRUITPORT MI 49415 US"	"-86.155715"	"43.124164"
"1250"	"804425.0"	"0.0"	"Week1"	"9"	"M"	"9.0"	"FRUITPORT ANIMAL HOSPITAL"	"3692 PONTALUNA ROAD, FRUITPORT MI 49415 US"	"-86.15352"	"43.1324667"
"1251"	"806200.0"	"0.0"	"Week1"	"9"	"M"	"10.0"	"VILLAGE INN"	"340 N THIRD, FRUITPORT MI 49415 US"	"-86.154841"	"43.130512"
"1252"	"804434.0"	"0.0"	"Week2"	"9"	"M"	"10.0"	"MOREA CHIROPRACTIC"	"388 N THIRD, FRUITPORT MI 49415 US"	"-86.15367"	"43.131085"
"1253"	"806777.0"	"0.0"	"Week1"	"9"	"M"	"11.0"	"FRUITPORT CONGREGATIONAL"	"9 N 8TH AVE, FRUITPORT MI 49415 US"	"-86.166958"	"43.124386"
"1254"	"804450.0"	"0.0"	"Week1"	"9"	"M"	"12.0"	"FUR CRAZY PET SALON"	"19130 N FRUITPORT RD, SPRING LAKE MI 49456 US"	"-86.1565042"	"43.1160807"
"1255"	"804449.0"	"0.0"	"Week1"	"9"	"M"	"13.0"	"THE GLEASON CENTER"	"19084 FRUITPORT RD, SPRING LAKE MI 49456 US"	"-86.157381"	"43.115543"
"1256"	"804442.0"	"0.0"	"Week1"	"9"	"M"	"14.0"	"ORCHARD MARKET - SPRING LAKE"	"17026 LLOYDS BAYOU DRIVE, SPRING LAKE MI 49456 US"	"-86.172333"	"43.077615"
"1257"	"531485.0"	"4.0"	"Week1"	"9"	"M"	"15.0"	"TED'S"	"14977 CLEVELAND STREET, SPRING LAKE MI 49546 US"	"-86.160496"	"43.074788"
