""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"705"	"532734.0"	"0.0"	"Week1"	"5"	"M"	"1.0"	"TREE OF LIFE JUICES"	"201 CULVER, SAUGATUCK MI 49453 US"	"-86.203867"	"42.654644"
"706"	"532665.0"	"1.0"	"Week1"	"5"	"M"	"2.0"	"EL JARIPEO"	"106 W. MAIN STREET, FENNVILLE MI 49408 US"	"-86.104138"	"42.59405"
"707"	"514008.0"	"0.0"	"Week1"	"5"	"M"	"3.0"	"BLUE GOOSE CAFE"	"210 E. MAIN, FENNVILLE MI 49408 US"	"-86.103423"	"42.594085"
"708"	"531448.0"	"0.0"	"Week1"	"5"	"M"	"4.0"	"LAS BRAZAS LLC"	"204 E. MAIN ST., FENNVILLE MI 49408 US"	"-86.1035306"	"42.5940169"
"709"	"524205.0"	"0.0"	"Week1"	"5"	"M"	"5.0"	"FENN VALLEY VINEYARD"	"6130 122ND AVE., FENNVILLE MI 49408 US"	"-86.144032"	"42.577712"
"710"	"531734.0"	"0.0"	"Week1"	"5"	"M"	"6.0"	"SAUGATUCK ANTIQUE PAVILION"	"2948 BLUE STAR HIGHWAY, DOUGLAS MI 49408 US"	"-86.21261"	"42.632182"
"711"	"528759.0"	"0.0"	"Week1"	"5"	"M"	"7.0"	"SAUGATUCK BREWERY"	"2948 BLUESTAR HIGHWAY, DOUGLAS MI 49406 US"	"-86.21261"	"42.632182"
"712"	"532684.0"	"0.0"	"Week1"	"5"	"M"	"8.0"	"CHRISTOS ROADHOUSE"	"2035 BLUE STAR, DOUGLAS MI 49406 US"	"-86.21073695"	"42.63883862"
"713"	"413698.0"	"2.0"	"Week2"	"5"	"M"	"8.0"	"ALLEGAN CREDIT UNION"	"432 W. MAIN ST, FENNVILLE MI 49408 US"	"-86.1086397"	"42.5945208"
"714"	""	""	"Week1"	"5"	"M"	"9.0"	"WAYPOINT RESTAURANT"	"155 BLUE STAR HWY, DOUGLAS MI 49406 US"	"-86.208705"	"42.640512"
"715"	"514197.0"	"0.0"	"Week1"	"5"	"M"	"10.0"	"LAKESHORE CONVENIENC"	"155 BLUE STAR HIGHWAY, DOUGLAS MI 49406 US"	"-86.208705"	"42.640512"
"716"	"528013.0"	"0.0"	"Week1"	"5"	"M"	"11.0"	"BLUE STAR CAFE"	"141 BLUE STAR HIGHWAY, DOUGLAS MI 49406 US"	"-86.208861"	"42.640759"
"717"	"530519.0"	"0.0"	"Week1"	"5"	"M"	"12.0"	"THE FARMHOUSE DELI"	"100 BLUE STAR HIGHWAY, DOUGLAS MI 49406 US"	"-86.208665"	"42.64205"
"718"	"522854.0"	"0.0"	"Week2"	"5"	"M"	"12.0"	"BACK ALLEY PIZZA JOINT"	"22 MAIN ST., DOUGLAS MI 49406 US"	"-86.200673"	"42.644139"
"719"	"530404.0"	"0.0"	"Week1"	"5"	"M"	"13.0"	"VICKI'S FAMILY DINER"	"110 BLUE STAR HIGHWAY, DOUGLAS MI 49406 US"	"-86.209807"	"42.641649"
"720"	"522456.0"	"4.0"	"Week2"	"5"	"M"	"13.0"	"NEW HOLLAND TASTING-SAUGATUCK"	"201 CULVER STREET, SAUGATUCK MI 49453 US"	"-86.203867"	"42.654644"
"721"	"530590.0"	"0.0"	"Week1"	"5"	"M"	"14.0"	"PIZZA MAMBO"	"10 1/2 BLUE STARR HIGHWAY, DOUGLAS MI 49406 US"	"-86.207811"	"42.643312"
"722"	"531234.0"	"1.0"	"Week2"	"5"	"M"	"14.0"	"COPPERCRAFT TASTING ROOM"	"340 WATER STREET, SAUGATUCK MI 49453 US"	"-86.205674"	"42.657142"
"723"	"521782.0"	"0.0"	"Week4"	"5"	"M"	"15.0"	"BELVEDERE INN"	"3656 63RD ST, SAUGATUCK MI 49453 US"	"-86.165327"	"42.68562"
"724"	"521028.0"	"0.0"	"Week1"	"5"	"T"	"1.0"	"HAWORTH"	"1 HAWORTH CENTER, HOLLAND MI 49423 US"	"-86.084669"	"42.750824"
"725"	"99033.0"	"198.0"	"Week1"	"5"	"T"	"2.0"	"EUREST-HAWORTH 22148"	"1 HAWORTH CENTER DR, HOLLAND MI 49423 US"	"-86.084669"	"42.750824"
"726"	"99061.0"	"304.0"	"Week1"	"5"	"T"	"3.0"	"SPT F. FARE #123 FRONT"	"1185 S. WASHINGTON, HOLLAND MI 49423 US"	"-86.114245"	"42.756334"
"727"	"99061.0"	"305.0"	"Week1"	"5"	"T"	"4.0"	"SPT F. FARE #123 PRODUCE"	"1185 S. WASHINGTON, HOLLAND MI 49423 US"	"-86.114245"	"42.756334"
"728"	"99061.0"	"306.0"	"Week1"	"5"	"T"	"5.0"	"SPT F. FARE #123 MEAT"	"1185 S. WASHINGTON, HOLLAND MI 49423 US"	"-86.114245"	"42.756334"
"729"	"99061.0"	"307.0"	"Week1"	"5"	"T"	"6.0"	"SPT F. FARE #123 BAKERY"	"1185 S. WASHINGTON, HOLLAND MI 49423 US"	"-86.114245"	"42.756334"
"730"	"99061.0"	"308.0"	"Week1"	"5"	"T"	"7.0"	"SPT F. FARE #123 DELI"	"1185 S. WASHINGTON, HOLLAND MI 49423 US"	"-86.114245"	"42.756334"
"731"	"99161.0"	"304.0"	"Week1"	"5"	"T"	"8.0"	"SPT F. FARE #123 FIRST AID"	"1185 S. WASHINGTON, HOLLAND MI 49423 US"	"-86.114245"	"42.756334"
"732"	"99161.0"	"187.0"	"Week1"	"5"	"T"	"9.0"	"SPT FAM FARE #835 FIRST AID"	"1149 S. Washington, HOLLAND MI 49423 US"	"-86.115659"	"42.757435"
