"RowID","WorkspaceName","FolderName","RouteName","RouteDesc","RouteEmail","StopName","Sequence","StopSequence","StopType","EstimatedArrivalTime","EstimatedDepartureTime","BestArrivalTime","ServiceMinutes","StopCapacity1","StopCapacity2","StopJobNumber","CustomerNumber","Phone","Email","Website","RouteRules","TimeWindow1Used","TimeWindow1Start","TimeWindow1End","TimeWindow2Used","TimeWindow2Start","TimeWindow2End","Priority","WaitMinutes","ViolationMinutes","BreakMinutes","DirectionsFromPrevious","DisplayAddressFull","DisplayAddress","DisplayAddress2","DisplayCity","DisplayState","DisplayPostal","DisplayNation","X_Longitude","Y_Latitude","MatchType","MatchTypeText","MatchedAddressFull","MatchedAddress","MatchedAddress2","MatchedCity","MatchedState","MatchedPostal","MatchedNation","MetersFromPrevious","KMsFromPrevious","MilesFromPrevious","StemMetersFromPrevious","NonStemMetersFromPrevious","MinutesFromPrevious","Comments1","Comments2","Comments3","Comments4","Comments5","Comments6","NumericComments1","PredeterminedRoute","PredeterminedSequence","DateAdded_Stop","DateModified_Stop","DateAdded_RouteStop","DateModified_RouteStop","FolderUniqueID","RouteUniqueID","StopUniqueID","DepotUniqueID","RouteStopUniqueID"
"1","Cadillac Solution X Stage 2","Only Changing","13_Week1_Monday","","","MATSON'S BIG MANISTEE RIVER","2","1","Route Stop","06:46:49","06:56:49","","10","0","0","","13572","","","","","False","","","False","","","No Priority","0","0","0","","2680 BIALIK RD, MANISTEE MI 49660 US, US,  US,   US","2680 BIALIK RD, MANISTEE MI 49660 US,  US,   US","","","","","US","-86.159705","44.282705","24","Lat/Lon - Automatic","","","","","","","","72738.0418194251","72.7380418194251","45.1973243309864","72738.0418194251","0","46.8291814532575","232947","0","5","","","","0","13_Week1_Monday","1","5/11/2022 4:14:58 PM","5/11/2022 4:14:58 PM","2022/05/11 16:15","2022/05/11 16:15","-2","-101","-2894","","-3095"
"2","Cadillac Solution X Stage 2","Only Changing","13_Week1_Monday","","","BLARNEY CASTLE #746","3","2","Route Stop","07:10:17","07:18:56","","8.64583333333333","0","0","","9031","","","","","False","","","False","","","No Priority","0","0","0","","1021 EAST PARKDALE AVE BLARNEY CASTLE #746, MANIST,   US","1021 EAST PARKDALE AVE BLARNEY CASTLE #746, MANIST","","","","","US","-86.283229","44.270403","24","Lat/Lon - Automatic","","","","","","","","17933.4260568821","17.9334260568821","11.1433144690761","0","17933.4260568821","13.4672978450304","99031","101","7","","","","0","13_Week1_Monday","2","5/11/2022 4:14:58 PM","5/11/2022 4:14:58 PM","2022/05/11 16:15","2022/05/11 16:15","-2","-101","-2895","","-3096"
"3","Cadillac Solution X Stage 2","Only Changing","13_Week1_Monday","","","LRC SLOTS #110","4","3","Route Stop","07:22:39","07:42:39","","20","0","0","","14563","","","","","False","","","False","","","No Priority","0","0","0","","2700 ORCHARD HWY, MANISTEE MI 49660 US, US,  US,   US","2700 ORCHARD HWY, MANISTEE MI 49660 US,  US,   US","","","","","US","-86.24776","44.285855","24","Lat/Lon - Automatic","","","","","","","","4429.72785405288","4.42972785405288","2.75250531234626","0","4429.72785405288","3.71008635670435","231873","11","7","","","","0","13_Week1_Monday","3","5/11/2022 4:14:58 PM","5/11/2022 4:14:58 PM","2022/05/11 16:15","2022/05/11 16:15","-2","-101","-2896","","-3097"
"4","Cadillac Solution X Stage 2","Only Changing","13_Week1_Monday","","","LRC-ADM 260","5","4","Route Stop","07:42:39","07:42:48","","0.158333333333333","0","0","","11264","","","","","False","","","False","","","No Priority","0","0","0","","2700 ORCHARD HWY, MANISTEE MI 49660 US, US,  US,   US","2700 ORCHARD HWY, MANISTEE MI 49660 US,  US,   US","","","","","US","-86.24776","44.285855","24","Lat/Lon - Automatic","","","","","","","","0","0","0","0","0","0","231873","6","7","","","","0","13_Week1_Monday","4","5/11/2022 4:14:58 PM","5/11/2022 4:14:58 PM","2022/05/11 16:15","2022/05/11 16:15","-2","-101","-2897","","-3098"
"5","Cadillac Solution X Stage 2","Only Changing","13_Week1_Monday","","","LRC-RIVER ROCK BAR & GRILL 280","6","5","Route Stop","07:42:48","07:43:08","","0.333333333333333","0","0","","11464","","","","","False","","","False","","","No Priority","0","0","0","","2700 ORCHARD HWY, MANISTEE MI 49660 US, US,  US,   US","2700 ORCHARD HWY, MANISTEE MI 49660 US,  US,   US","","","","","US","-86.24776","44.285855","24","Lat/Lon - Automatic","","","","","","","","0","0","0","0","0","0","231873","10","7","","","","0","13_Week1_Monday","5","5/11/2022 4:14:58 PM","5/11/2022 4:14:58 PM","2022/05/11 16:15","2022/05/11 16:15","-2","-101","-2898","","-3099"
"6","Cadillac Solution X Stage 2","Only Changing","13_Week1_Monday","","","LRC-FOOD COURT 215","7","6","Route Stop","07:43:08","07:43:59","","0.858333333333333","0","0","","11261","","","","","False","","","False","","","No Priority","0","0","0","","2700 ORCHARD HWY, MANISTEE MI 49660 US, US,  US,   US","2700 ORCHARD HWY, MANISTEE MI 49660 US,  US,   US","","","","","US","-86.24776","44.285855","24","Lat/Lon - Automatic","","","","","","","","0","0","0","0","0","0","231873","3","7","","","","0","13_Week1_Monday","6","5/11/2022 4:14:58 PM","5/11/2022 4:14:58 PM","2022/05/11 16:15","2022/05/11 16:15","-2","-101","-2899","","-3100"
"7","Cadillac Solution X Stage 2","Only Changing","13_Week1_Monday","","","LRC-GROUNDS","8","7","Route Stop","07:44:00","07:44:40","","0.666666666666667","0","0","","11266","","","","","False","","","False","","","No Priority","0","0","0","","2700 ORCHARD HWY, MANISTEE MI 49660 US, US,  US,   US","2700 ORCHARD HWY, MANISTEE MI 49660 US,  US,   US","","","","","US","-86.24776","44.285855","24","Lat/Lon - Automatic","","","","","","","","0","0","0","0","0","0","231873","8","7","","","","0","13_Week1_Monday","7","5/11/2022 4:14:58 PM","5/11/2022 4:14:58 PM","2022/05/11 16:15","2022/05/11 16:15","-2","-101","-2900","","-3101"
"8","Cadillac Solution X Stage 2","Only Changing","13_Week1_Monday","","","LRC-BANQUETS 240","9","8","Route Stop","07:44:40","07:45:38","","0.9625","0","0","","11262","","","","","False","","","False","","","No Priority","0","0","0","","2700 ORCHARD HWY, MANISTEE MI 49660 US, US,  US,   US","2700 ORCHARD HWY, MANISTEE MI 49660 US,  US,   US","","","","","US","-86.24776","44.285855","24","Lat/Lon - Automatic","","","","","","","","0","0","0","0","0","0","231873","4","7","","","","0","13_Week1_Monday","8","5/11/2022 4:14:58 PM","5/11/2022 4:14:58 PM","2022/05/11 16:15","2022/05/11 16:15","-2","-101","-2901","","-3102"
"9","Cadillac Solution X Stage 2","Only Changing","13_Week1_Monday","","","LRC-MAINTENANCE","10","9","Route Stop","07:45:37","07:47:51","","2.225","0","0","","11265","","","","","False","","","False","","","No Priority","0","0","0","","2700 ORCHARD HWY, MANISTEE MI 49660 US, US,  US,   US","2700 ORCHARD HWY, MANISTEE MI 49660 US,  US,   US","","","","","US","-86.24776","44.285855","24","Lat/Lon - Automatic","","","","","","","","0","0","0","0","0","0","231873","7","7","","","","0","13_Week1_Monday","9","5/11/2022 4:14:58 PM","5/11/2022 4:14:58 PM","2022/05/11 16:15","2022/05/11 16:15","-2","-101","-2902","","-3103"
"10","Cadillac Solution X Stage 2","Only Changing","13_Week1_Monday","","","LITTLE RIVER CASINO-EVS","11","10","Route Stop","07:47:51","07:51:03","","3.19166666666667","0","0","","11284","","","","","False","","","False","","","No Priority","0","0","0","","2700 ORCHARD HWY, MANISTEE MI 49660 US, US,  US,   US","2700 ORCHARD HWY, MANISTEE MI 49660 US,  US,   US","","","","","US","-86.24776","44.285855","24","Lat/Lon - Automatic","","","","","","","","0","0","0","0","0","0","231873","9","7","","","","0","13_Week1_Monday","10","5/11/2022 4:14:58 PM","5/11/2022 4:14:58 PM","2022/05/11 16:15","2022/05/11 16:15","-2","-101","-2903","","-3104"
