""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"67"	"20884.0"	"0.0"	"Week1"	"34.0"	"M"	"10.0"	"FARMER JOHN FOOD"	"9731 HARPER, DETROIT MI 48213 US,   US"	"-83.006564"	"42.393502"
"95"	"23532.0"	"0.0"	"Week1"	"34.0"	"F"	"11.0"	"FAMILY FAIR FOOD CENTER"	"700 CHENE, DETROIT MI 48207 US,   US"	"-83.023509"	"42.340815"
"97"	"23671.0"	"0.0"	"Week2"	"34.0"	"W"	"9.0"	"SECOND EBENEZER CHURCH"	"14601 Dequindre Rd, DETROIT MI 48212 US,   US"	"-83.083971"	"42.41655"
"100"	"24028.0"	"0.0"	"Week1"	"34.0"	"T"	"16.0"	"SIERRA STATION"	"15110 MACK, GROSSE POINT MI 48230 US,   US"	"-82.945127"	"42.387458"
"121"	"24299.0"	"0.0"	"Week1"	"34.0"	"W"	"13.0"	"HAM PALACE"	"4700 DAVISON ST E, HAMTRAMCK MI 48212 US,   US"	"-83.054811"	"42.417752"
"124"	"24332.0"	"0.0"	"Week1"	"34.0"	"W"	"21.0"	"OLYMPIC GRILL 2"	"119 W WARREN, DETROIT MI 48201 US,   US"	"-83.066158"	"42.35586"
"142"	"24726.0"	"0.0"	"Week1"	"34.0"	"F"	"3.0"	"GOURMET DELI REN CEN"	"500 RENAISSANCE CENTRE #1420, DETROIT MI 48243 US,   US"	"-83.038318"	"42.33019"
"143"	"24733.0"	"0.0"	"Week1"	"34.0"	"F"	"15.0"	"THE PLAYERS CLUB"	"3321 E. JEFFERSON, DETROIT MI 48207 US,   US"	"-83.014424"	"42.342287"
"144"	"24746.0"	"0.0"	"Week1"	"34.0"	"T"	"15.0"	"MARGE'S BAR"	"15300 MACK AVE, GROSSE POINT PARK MI 48224 US,   US"	"-82.942411"	"42.387939"
"147"	"24808.0"	"0.0"	"Week1"	"34.0"	"F"	"2.0"	"FLOOD'S BAR & GRILL"	"731 ST ANTOINE, DETROIT MI 48226 US,   US"	"-83.040336"	"42.33435"
"150"	"24860.0"	"0.0"	"Week1"	"34.0"	"T"	"2.0"	"GROSSE POINT FARMS, CITY OF"	"90 KIRBY FIRE, GROSSE POINT FARMS MI 48236 US,   US"	"-82.892159"	"42.406613"
"151"	"24861.0"	"0.0"	"Week1"	"34.0"	"T"	"14.0"	"LUNCH BOX DELI"	"17018 MACK AVE., GROSSE POINTE MI 48230 US,   US"	"-82.922654"	"42.394457"
"183"	"25390.0"	"0.0"	"Week1"	"34.0"	"W"	"6.0"	"PLEASANT GROVE BAPTIST"	"13651 DEQUINDRE ST ATT: RICHARD MARSH, DETROIT MI,   US"	"-83.080146"	"42.412586"
"205"	"26414.0"	"1.0"	"Week1"	"34.0"	"T"	"8.0"	"THEY SAY 2"	"17810 VERNIER RD, HARPER WOODS MI 48225 US,   US"	"-82.939543"	"42.449504"
"206"	"26414.0"	"0.0"	"Week1"	"34.0"	"F"	"12.0"	"THEY SAY"	"267 JOSEPH CAMPAU, DETROIT MI 48207 US,   US"	"-83.019119"	"42.338226"
"207"	"26442.0"	"1.0"	"Week2"	"34.0"	"W"	"4.0"	"7 MILE DEQUINDRE MINI MART"	"1901 E. 7 MILE ROAD, DETROIT MI 48234 US,   US"	"-83.082547"	"42.433153"
"222"	"26939.0"	"0.0"	"Week2"	"34.0"	"W"	"5.0"	"NEVADA CONEY ISLAND"	"18000 RYAN ROAD, DETROIT MI 48234 US,   US"	"-83.062492"	"42.426024"
"223"	"27001.0"	"0.0"	"Week1"	"34.0"	"F"	"20.0"	"SAVE MART"	"7011 GRATIOT AVE, DETROIT MI 48207 US,   US"	"-83.019847"	"42.372688"
"229"	"27408.0"	"0.0"	"Week1"	"34.0"	"T"	"9.0"	"BURRITO MUNDO"	"19459 MACK AVE, GROSSE POINTE WOODS MI 48236 US,   US"	"-82.910342"	"42.423346"
"233"	"27474.0"	"0.0"	"Week1"	"34.0"	"R"	"6.0"	"LOS GALLOS"	"7135 DIX, DETROIT MI 48204 US,   US"	"-83.122247"	"42.31631"
"241"	"27600.0"	"0.0"	"Week1"	"34.0"	"W"	"10.0"	"BOZEK MARKET"	"3317 CANNIFF ST., HAMTRAMCK MI 48212 US,   US"	"-83.055994"	"42.40149"
"251"	"27695.0"	"0.0"	"Week1"	"34.0"	"F"	"22.0"	"WINTER SAUSAGE"	"22011 GRATIOT, EASTPOINT MI 48021 US,   US"	"-82.961936"	"42.459841"
"266"	"27964.0"	"0.0"	"Week1"	"34.0"	"R"	"14.0"	"AMERICAN CONEY ISLAND"	"114 W LAFAYETTE, DETROIT MI 48228 US,   US"	"-83.048644"	"42.331471"
"267"	"27987.0"	"0.0"	"Week1"	"34.0"	"M"	"4.0"	"WIGLEY'S MEATS"	"3405 RUSSELL, DETROIT MI 48207 US,   US"	"-83.04355"	"42.350477"
"269"	"28071.0"	"2.0"	"Week1"	"34.0"	"W"	"2.0"	"STARTER'S BAR & GRILL"	"4501 WOODWARD AVENUE, DETROIT MI 48201 US,   US"	"-83.062643"	"42.35358"
"271"	"28071.0"	"0.0"	"Week1"	"34.0"	"M"	"15.0"	"STARTER'S BAR & GRILL"	"18440 PLYMOUTH RD, DETROIT MI 48228 US,   US"	"-83.221167"	"42.372452"
"279"	"28231.0"	"0.0"	"Week1"	"34.0"	"F"	"7.0"	"CLIQUE RESTAURANT"	"1326 E JEFFERSON, DETROIT MI 48207 US,   US"	"-83.033412"	"42.333063"
"282"	"28300.0"	"0.0"	"Week1"	"34.0"	"W"	"3.0"	"ROYAL BAR B Q & PIZZA"	"5844 MT ELLIOTT ST, DETROIT MI 48211 US,   US"	"-83.031844"	"42.377667"
"301"	"28683.0"	"0.0"	"Week1"	"34.0"	"M"	"2.0"	"ERNST HOTEL SUPPLY"	"2888 RIOPELLE, DETROIT MI 48207 US,   US"	"-83.039942"	"42.349125"
"314"	"28798.0"	"0.0"	"Week1"	"34.0"	"W"	"9.0"	"POLONIA"	"2934 YEMANS ST, HAMTRAMCK MI 48212 US,   US"	"-83.057695"	"42.397782"
"322"	"28965.0"	"0.0"	"Week1"	"34.0"	"R"	"5.0"	"EL TACO VELOZ"	"6170 TOLEDO, DETROIT MI 48209 US,   US"	"-83.110069"	"42.319057"
"392"	"29624.0"	"0.0"	"Week2"	"34.0"	"W"	"13.0"	"MOTOR CITY SPORTS BAR"	"9122 JOSEPH CAMPAU ST., HAMTRAMCK MI 48212 US,   US"	"-83.054795"	"42.392681"
"395"	"29702.0"	"0.0"	"Week2"	"34.0"	"W"	"19.0"	"HARMONY GARDEN"	"4704 ANTHONY WAYNE DR, DETROIT MI 48201 US,   US"	"-83.069769"	"42.35268"
"402"	"29787.0"	"0.0"	"Week2"	"34.0"	"F"	"25.0"	"ZOUP 102"	"200 RENAISSANCE DR A-2012, DETROIT MI 48243 US,   US"	"-83.039521"	"42.329564"
"432"	"30215.0"	"0.0"	"Week1"	"34.0"	"T"	"13.0"	"SIDE STREET DINER"	"630 ST CLAIR ST, GROSSE POINT MI 48230 US,   US"	"-82.915024"	"42.390041"
"435"	"30291.0"	"0.0"	"Week1"	"34.0"	"T"	"11.0"	"CLEOPATRA GRILL"	"19027 MACK AVE, GROSSE POINT MI 48230 US,   US"	"-82.911158"	"42.41653"
"437"	"30313.0"	"0.0"	"Week1"	"34.0"	"F"	"5.0"	"CADILLAC SQUARE DINER"	"111 CADILLAC SQUARE, DETROIT MI 48226 US,   US"	"-83.044353"	"42.331945"
"446"	"30429.0"	"0.0"	"Week1"	"34.0"	"F"	"25.0"	"DETROIT JOB CORP RESIDENTIAL"	"11801 WOODROW WILSON ST, DETROIT MI 48206 US,   US"	"-83.1054077"	"42.3877057"
"447"	"30429.0"	"2.0"	"Week1"	"34.0"	"F"	"24.0"	"DETROIT JOB CORP-KITCHEN"	"11801 WOODROW WILSON ST, DETROIT MI 48206 US,   US"	"-83.1054077"	"42.3877057"
"448"	"30429.0"	"1.0"	"Week1"	"34.0"	"F"	"23.0"	"DETROIT JOB CORP WELLNESS"	"11801 WOODROW WILSON ST, DETROIT MI 48206 US,   US"	"-83.1054077"	"42.3877057"
"449"	"30429.0"	"3.0"	"Week3"	"34.0"	"F"	"24.0"	"DETROIT JOB CORP"	"11801 WOODROW WILSON ST, DETROIT MI 48206 US,   US"	"-83.1054077"	"42.3877057"
"473"	"30770.0"	"0.0"	"Week1"	"34.0"	"W"	"19.0"	"LAPALMA"	"113 E CANFIELD, DETROIT MI 48201 US,   US"	"-83.059695"	"42.353623"
"496"	"31153.0"	"0.0"	"Week1"	"34.0"	"R"	"4.0"	"THE TELEWAY"	"6820 MICHIGAN AVENUE, DETROIT MI 48210 US,   US"	"-83.12792"	"42.331332"
"501"	"31185.0"	"0.0"	"Week1"	"34.0"	"R"	"2.0"	"PRINCE VALLEY SUPERMARKET"	"5931 MICHIGAN AVE, DETROIT MI 48210 US,   US"	"-83.116068"	"42.330445"
"504"	"31206.0"	"0.0"	"Week1"	"34.0"	"T"	"7.0"	"BIG BOY"	"20710 MACK AVE, GROSSE POINTE WOODS MI 48236 US,   US"	"-82.906335"	"42.444295"
"505"	"31211.0"	"0.0"	"Week1"	"34.0"	"R"	"21.0"	"SIZZORS SALON"	"200 RIVERFRONT DR, DETROIT MI 48226 US,   US"	"-83.055723"	"42.324011"
"517"	"31262.0"	"0.0"	"Week1"	"34.0"	"T"	"5.0"	"CHAMPS ROTISSERIE"	"20515 MACK AVE, GROSSE POINTE MI 48236 US,   US"	"-82.907999"	"42.440786"
"519"	"31269.0"	"0.0"	"Week2"	"34.0"	"R"	"14.0"	"MIKE'S KABOB GRILLE"	"719 GRISWOLD ST, DETROIT MI 48226 US,   US"	"-83.048018"	"42.330767"
"524"	"31283.0"	"1.0"	"Week1"	"34.0"	"F"	"13.0"	"THE RED HOOK DOWNTOWN"	"2761 E. JEFFERSON AVENUE SUITE C, DETROIT MI 48207,   US"	"-83.0202265"	"42.339727"
"539"	"31407.0"	"0.0"	"Week1"	"34.0"	"W"	"4.0"	"LA CONEY ISLAND"	"1700 E MCNICHOLS RD., DETROIT MI 48203 US,   US"	"-83.085734"	"42.417643"
"542"	"31433.0"	"0.0"	"Week1"	"34.0"	"F"	"16.0"	"THE RED HOOK DETROIT"	"8025 AGNES STREET, DETROIT MI 48214 US,   US"	"-82.997085"	"42.355246"
"547"	"31481.0"	"0.0"	"Week1"	"34.0"	"T"	"19.0"	"CABBAGE PATCH CAFE & CATERING"	"15110 KERCHAVEL, GROSS POINTE PARK MI 48230 US,   US"	"-82.940883"	"42.381107"
"559"	"31546.0"	"1.0"	"Week1"	"34.0"	"W"	"23.0"	"8 DEGREES PLATO DETROIT"	"3409 CASS AVE, DETROIT MI 48201 US,   US"	"-83.060431"	"42.344424"
"586"	"31691.0"	"7.0"	"Week1"	"34.0"	"F"	"21.0"	"TROPICAL SMOOTHIE CAFE #089"	"22381 GRATIOT AVENUE, EASTPOINTE MI 48021 US,   US"	"-82.960286"	"42.462917"
"590"	"31713.0"	"0.0"	"Week1"	"34.0"	"F"	"17.0"	"SISTER PIE"	"8066 KERCHEVAL, DETROIT MI 48214 US,   US"	"-82.998575"	"42.358636"
"594"	"31747.0"	"0.0"	"Week1"	"34.0"	"W"	"1.0"	"KRISPY KRUNCHY CHICKEN"	"5001 TRUMBULL STREET, DETROIT MI 48208 US,   US"	"-83.079184"	"42.352141"
"595"	"31776.0"	"0.0"	"Week1"	"34.0"	"M"	"6.0"	"ZEFF'S CONEY ISLAND"	"2469 RUSSELL STREET, DETROIT MI 48207 US,   US"	"-83.040311"	"42.345478"
"596"	"31779.0"	"0.0"	"Week1"	"34.0"	"M"	"13.0"	"NICKY D'S CONEY ISLAND"	"3357 W. DAVISON STREET, DETROIT MI 48238 US,   US"	"-83.130129"	"42.389758"
"618"	"31996.0"	"0.0"	"Week1"	"34.0"	"W"	"7.0"	"SRODEK'S QUALITY SAUSAGE"	"9601 JOSEPH CAMPAU, HAMTRAMCK MI 48212 US,   US"	"-83.057528"	"42.395856"
"627"	"32097.0"	"0.0"	"Week1"	"34.0"	"M"	"1.0"	"APOLLO CONEY ISLAND"	"7635 GRAND RIVER, DETROIT MI 48204 US,   US"	"-83.114348"	"42.358393"
"633"	"32199.0"	"0.0"	"Week4"	"34.0"	"M"	"1.0"	"CLARK GAS STATION"	"13330 DEXTER AVENUE, DETROIT MI 48238 US,   US"	"-83.130326"	"42.389676"
"636"	"32221.0"	"0.0"	"Week1"	"34.0"	"W"	"20.0"	"MIDTOWN SHANGRI-LA"	"4710 CASS AVENUE, DETROIT MI 48201 US,   US"	"-83.065284"	"42.354113"
"683"	"32478.0"	"0.0"	"Week1"	"34.0"	"T"	"18.0"	"CELLAR 313"	"15112 KERCHEVAL, GROSSE POINT PARK MI 48230 US,   US"	"-82.940742"	"42.381064"
"690"	"32500.0"	"0.0"	"Week1"	"34.0"	"W"	"11.0"	"REMAS RESTAURANT"	"11444 JOSEPH CAMPAU, HAMTRAMCK MI 48212 US,   US"	"-83.060567"	"42.401441"
"692"	"32512.0"	"0.0"	"Week1"	"34.0"	"R"	"12.0"	"CROWN PLAZA DETROIT"	"2 WASHINGTON BLVD, DETROIT MI 48226 US,   US"	"-83.047648"	"42.328019"
"706"	"32575.0"	"0.0"	"Week2"	"34.0"	"W"	"14.0"	"FANTASTIC SUBS"	"9335 CONANT, HAMTRAMCK MI 48212 US,   US"	"-83.049098"	"42.396726"
"711"	"32613.0"	"0.0"	"Week1"	"34.0"	"R"	"10.0"	"LA NORIA BISTRO"	"5517 MICHIGAN AVENUE, DETROIT MI 48210 US,   US"	"-83.111089"	"42.330932"
"712"	"32613.0"	"1.0"	"Week1"	"34.0"	"R"	"9.0"	"EL BARZON"	"3710 JUNCTION ST, DETROIT MI 48210 US,   US"	"-83.11078"	"42.33069"
"717"	"32654.0"	"0.0"	"Week1"	"34.0"	"M"	"3.0"	"SAAD WHOLESALE MEATS"	"2814 ORLEANS, DETROIT MI 48207 US,   US"	"-83.038399"	"42.349469"
"720"	"32682.0"	"0.0"	"Week1"	"34.0"	"W"	"5.0"	"FABIANO BROTHERS INC."	"1600 MODERN STREET, DETROIT MI 48203 US,   US"	"-83.08343"	"42.411694"
"723"	"32697.0"	"0.0"	"Week1"	"34.0"	"W"	"14.0"	"VANDYKE AUTOMOTIVE"	"13832 VAN DYKE, DETROIT MI 48234 US,   US"	"-83.023252"	"42.419151"
"724"	"32700.0"	"0.0"	"Week1"	"34.0"	"R"	"20.0"	"TOMMY'S DETROIT BAR & GRILL"	"624 THIRD STREET, DETROIT MI 48226 US,   US"	"-83.053673"	"42.327304"
"758"	"32761.0"	"4.0"	"Week4"	"34.0"	"T"	"16.0"	"EASTLAKE CARDIOVASCULAR"	"16815 EAST JEFFERSON AVE, GROSS POINTE MI 48230 US,   US"	"-82.914319"	"42.383358"
"762"	"32778.0"	"0.0"	"Week1"	"34.0"	"W"	"25.0"	"CORNERSTONE BARREL HOUSE"	"1456 WOODWARD AVENUE, DETROIT MI 48226 US,   US"	"-83.049024"	"42.334973"
"768"	"32825.0"	"0.0"	"Week1"	"34.0"	"W"	"18.0"	"KIT CHEN THAI"	"3990 JOHN R STREET, DETROIT MI 48201 US,   US"	"-83.0565633"	"42.3505633"
