""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"13"	"11035.0"	"0.0"	"Week1"	"72.0"	"W"	"25.0"	"KELLER WELL DRILLING"	"5615 CHILSON RD., HOWELL MI 48843 US,   US"	"-83.8543035"	"42.5184668"
"15"	"12270.0"	"0.0"	"Week2"	"72.0"	"T"	"22.0"	"BOYER MEAT PROCESSIN"	"4125 BARR ROAD, CANTON MI 48188 US,   US"	"-83.532384"	"42.274267"
"16"	"12962.0"	"0.0"	"Week2"	"72.0"	"F"	"13.0"	"ST. ANDREWS CHURCH"	"306 N. DIVISION, ANN ARBOR MI 48104 US,   US"	"-83.743272"	"42.283454"
"18"	"15496.0"	"0.0"	"Week1"	"72.0"	"W"	"11.0"	"LIL' CHEF"	"101 Brookside LN. Suite A & B, BRIGHTON MI 48116 U,   US"	"-83.785574"	"42.541703"
"23"	"16701.0"	"0.0"	"Week2"	"72.0"	"W"	"17.0"	"LA FOND MEDICAL"	"1036 E GRAND RIVER, BRIGHTON MI 48116 US,   US"	"-83.7708013"	"42.5232382"
"24"	"16748.0"	"0.0"	"Week1"	"72.0"	"W"	"12.0"	"PEARLE VISION 1226"	"8491 W GRAND RIV AVE, BRIGHTON MI 48116 US,   US"	"-83.785629"	"42.542936"
"25"	"16943.0"	"0.0"	"Week1"	"72.0"	"W"	"10.0"	"GENOA TOWNSHIP HALL"	"2911 DORR ROAD, BRIGHTON MI 48116 US,   US"	"-83.8305198"	"42.5591388"
"28"	"17175.0"	"0.0"	"Week3"	"72.0"	"R"	"32.0"	"DR. BENNETT & ASSOC."	"2623 PLYMOUTH RD, ANN ARBOR MI 48105 US,   US"	"-83.709306"	"42.303839"
"29"	"17176.0"	"0.0"	"Week2"	"72.0"	"F"	"17.0"	"DR BENNETT & ASSOC.1"	"117 S. MAIN ST, ANN ARBOR MI 48104 US,   US"	"-83.748276"	"42.280863"
"30"	"17177.0"	"0.0"	"Week1"	"72.0"	"R"	"27.0"	"MARCOS PIZZA 56"	"1752 PLYMOUTH, ANN ARBOR MI 48105 US,   US"	"-83.723059"	"42.298042"
"32"	"17419.0"	"0.0"	"Week4"	"72.0"	"W"	"10.0"	"GRAND PROFESSIONAL"	"8641 W. GRAND RIVER, BRIGHTON MI 48116 US,   US"	"-83.785117"	"42.539652"
