""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"0"	"626.0"	"0.0"	"Week1"	"71.0"	"M"	"3.0"	"WALTON GAS MART"	"3235 WEST WALTON BLV, WATERFORD MI 48328 US,   US"	"-83.35292"	"42.68863"
"5"	"5585.0"	"0.0"	"Week1"	"71.0"	"T"	"14.0"	"LAKEVIEW FOOD BASKET"	"4710 CLARKSTON ROAD, CLARKSTON MI 48016 US,   US"	"-83.339281"	"42.764161"
"6"	"5801.0"	"0.0"	"Week2"	"71.0"	"T"	"13.0"	"SUP INDIAN WOOD JUNC"	"20 NORTH BALDWIN, LAKE ORION MI 48035 US,   US"	"-83.320678"	"42.783691"
"27"	"17059.0"	"0.0"	"Week2"	"71.0"	"W"	"17.0"	"CASS LAKE PARTY SHOP"	"1537 CASS LAKE, KEEGO HARBOR MI 48320 US,   US"	"-83.349651"	"42.617263"
"55"	"19601.0"	"0.0"	"Week1"	"71.0"	"W"	"1.0"	"MY TOWN MOBIL"	"5761 COOLEY LK RD., WATERFORD MI 48327 US,   US"	"-83.39852"	"42.622374"
"56"	"19602.0"	"0.0"	"Week2"	"71.0"	"W"	"19.0"	"TONYS DELI"	"3258 ORCHARD LAKE RD, WEST BLOOMFIELD MI 48324 US,   US"	"-83.349113"	"42.602503"
"73"	"21960.0"	"0.0"	"Week1"	"71.0"	"R"	"11.0"	"TROY VET HOSPITAL"	"3705 ROCHESTER RD, TROY MI 48007 US,   US"	"-83.128679"	"42.572663"
"78"	"22315.0"	"0.0"	"Week1"	"71.0"	"T"	"3.0"	"VALENTINOS"	"185 SOUTH BROADWAY, LAKE ORION MI 48362 US,   US"	"-83.239458"	"42.78242"
"81"	"22640.0"	"0.0"	"Week1"	"71.0"	"M"	"22.0"	"REMAX ENCORE"	"5905 S MAIN ST., CLARKSTON MI 48346 US,   US"	"-83.419317"	"42.72459"
"82"	"22640.0"	"1.0"	"Week3"	"71.0"	"M"	"22.0"	"REMAX ENCORE"	"5811 SOUTH MAIN ST, CLARKSTON MI 48436 US,   US"	"-83.419523"	"42.722495"
"88"	"22931.0"	"0.0"	"Week3"	"71.0"	"M"	"14.0"	"CLARKSTON VILLAGE BAKESHOP"	"10 SOUTH MAIN, CLARKSTON MI 48346 US,   US"	"-83.418857"	"42.735697"
"89"	"23312.0"	"0.0"	"Week1"	"71.0"	"T"	"15.0"	"INDEPENDENCE TWP SR CTR"	"6000 CLARKSTON RD, CLARKSTON MI 48348 US,   US"	"-83.3958705"	"42.7522795"
"90"	"23431.0"	"0.0"	"Week4"	"71.0"	"F"	"4.0"	"DR. GREGORY C. ROCHE"	"43494 WOODWARD SUITE 101, BLOOMFIELD MI 48302 US,   US"	"-83.267144"	"42.607861"
"92"	"23444.0"	"0.0"	"Week1"	"71.0"	"T"	"6.0"	"AMERICAN LEGION 108"	"130 E. DRAHNER, OXFORD MI 48371 US,   US"	"-83.2498572"	"42.8101828"
"108"	"24180.0"	"0.0"	"Week2"	"71.0"	"R"	"15.0"	"PENN THAI CAFE"	"3658 ROCHESTER RD, TROY MI 48083 US,   US"	"-83.12711"	"42.572115"
"122"	"24310.0"	"0.0"	"Week1"	"71.0"	"R"	"9.0"	"AM FRITZ"	"811 WEST SQUARE LAKE ROAD, TROY MI 48098 US,   US"	"-83.165902"	"42.605009"
"158"	"25056.0"	"0.0"	"Week1"	"71.0"	"F"	"14.0"	"PAINT CREEK KIT ACCT"	"2375 STANTON KITCHEN ACCOUNT, LAKE ORION MI 48362,   US"	"-83.2949042"	"42.7945595"
"159"	"25057.0"	"0.0"	"Week1"	"71.0"	"F"	"15.0"	"PAINT CREEK C C RESTAURANT"	"2375 STANTON, LAKE ORION MI 48362 US,   US"	"-83.2949042"	"42.7945595"
"160"	"25059.0"	"0.0"	"Week3"	"71.0"	"F"	"15.0"	"PAINT CREEK LOCKER ROOM"	"2375 STANTON, LAKE ORION MI 48362 US,   US"	"-83.2949042"	"42.7945595"
"161"	"25060.0"	"0.0"	"Week1"	"71.0"	"F"	"16.0"	"PAINT CREEK HEALTH CLUB"	"2375 STANTON, LAKE ORION MI 48362 US,   US"	"-83.2949042"	"42.7945595"
"165"	"25124.0"	"0.0"	"Week4"	"71.0"	"F"	"6.0"	"FREDRICK JEWELERS"	"889 WEST LONG LAKE ROAD, BLOOMFIELD MI 48013 US,   US"	"-83.27919"	"42.580806"
"193"	"25854.0"	"0.0"	"Week1"	"71.0"	"R"	"20.0"	"STONEBROOK FAMILY PHYSICIANS"	"2940 CROOKS, ROCHESTER HILLS MI 48309 US,   US"	"-83.171258"	"42.636285"
