"cu_id"	"Account"	"Customer"	"New Delivery Day"	"Alliant Sequence"	"Customer Name"	"Address"	"X_Longitude"	"Y_Latitude"
"10206"	"231207"	"00000"	"F"	"40"	"KIPLINGER BAKERIES INC."	"404 MAIN ST., FRANKFORT MI 49635 US"	"-86.239393"	"44.63234"
"10368"	"231346"	"00000"	"R"	"210"	"ST. AMBROSE CELLARS"	"841 PIONEER RD., BEULAH MI 49617 US"	"-85.996978"	"44.61855"
"12403"	"299010"	"00037"	"T"	"90"	"CRYSTAL MTN MARKET"	"12500 CRYSTAL MTN DRIVE, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"12679"	"232704"	"00000"	"R"	"150"	"LUCKY DOG BAR & GRILLE"	"223 S. BENZIE BLVD, BEULAH MI 49617 US"	"-86.094941"	"44.628715"
"12695"	"232711"	"00000"	"R"	"190"	"PAPA J'S PIZZERIA & DINER"	"10583 MAIN ST, HONOR MI 49640 US"	"-86.026585"	"44.666575"
"13057"	"99161"	"00086"	"W"	"70"	"FAMILY FARE #643 FIRST AID"	"1002 FOREST AVENUE, FRANKFORT MI 49635 US"	"-86.228204"	"44.632851"
"14037"	"99161"	"00062"	"R"	"120"	"SHOP-N-SAVE 1897 FIRST AID"	"1747 BENZIE HIGHWAY, BENZONIA MI 49616 US"	"-86.097312"	"44.607577"
"14222"	"99117"	"00002"	"T"	"100"	"WESCO 24"	"2983 BENZIE HWY, BENZONIA MI 49616 US"	"-86.09896"	"44.588728"
"14303"	"299010"	"00038"	"F"	"40"	"CRYSTAL MTN-WARMING HUT"	"12500 CRYSTAL MNT. ROAD, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"14336"	"299010"	"00039"	"F"	"60"	"CRYSTAL-BACKUP MATS"	"12500 CRYSTAL MNT. ROAD, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"14772"	"299010"	"00040"	"F"	"110"	"CRYSTAL-BETSIE RIVER PIZZA"	"12500 CRYSTAL MNT. ROAD, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"14911"	"299010"	"00042"	"T"	"10"	"CRYSTAL-FUNCTION JUNCTION MATS"	"12500 CRYSTAL MTN. DRIVE, THOMPSONVILLE MI 49683 U"	"-85.990933"	"44.519406"
"15957"	"233610"	"00000"	"F"	"30"	"FRANKZ"	"325 MAIN ST, FRANKFORT MI 49635 US"	"-86.240189"	"44.632855"
"16013"	"299010"	"00044"	"F"	"20"	"CRYSTAL-LIFT OPS AT OM"	"12500 CRYSTAL MNT. ROAD, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"16038"	"99177"	"00000"	"T"	"10"	"GRACELAND FRUIT-FORRESTER RD"	"1881 FORRESTER RD, FRANKFORT MI 49635 US"	"-86.158515"	"44.6055267"
"16045"	"99177"	"00001"	"T"	"20"	"GRACELAND FRUIT-MAIN STREET"	"1123 MAIN STREET, FRANKFORT MI 49635 US"	"-86.225523"	"44.633131"
"16220"	"299010"	"00046"	"T"	"30"	"CRYSTAL-NORDIC TENT"	"12500 CRYSTAL MNT. ROAD, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"16249"	"99182"	"00001"	"R"	"200"	"HONOR-ONEKAMA BUILDING SUPPLY"	"10635 MAIN ST PO BOX 128, HONOR MI 49640 US"	"-86.02523"	"44.66641"
"3922"	"99061"	"00086"	"W"	"60"	"FAMILY FARE #643"	"1002 FOREST AVENUE, FRANKFORT MI 49635 US"	"-86.228204"	"44.632851"
"3959"	"210049"	"00000"	"R"	"90"	"GILLISON'S VARIETY FABRICATION"	"3033 BENZI'E HWY, BENZONIA MI 49616 US"	"-86.0986133"	"44.58805"
"4045"	"216975"	"00000"	"R"	"80"	"GILLISON EXCAVATING           "	"7704 CADILLAC HWY, BENZONIA MI 49616 US"	"-86.0848114"	"44.580482"
