""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"1258"	"888147.0"	"8149.0"	"W1"	"8010"	"F"	"1"	"QUALITY TOOL & STAMPING"	"541 E SHERMAN, MUSKEGON HEIGHTS MI  US"	"-86.23133"	"43.204562"
"1259"	"888147.0"	"8147.0"	"W1"	"8010"	"F"	"2"	"QUALITY TOOL & STAMPING"	"541 E SHERMAN, MUSKEGON HTS MI 49444 US"	"-86.23133"	"43.204562"
"1260"	"99169.0"	"24.0"	"W1"	"8010"	"F"	"3"	"DEAN TRANSPORTATION-LAKETON"	"1800 E. LAKETON AVENUE, MUSKEGON MI 49442 US"	"-86.1987155"	"43.2200882"
"1261"	"803846.0"	"0.0"	"W1"	"8010"	"F"	"4"	"DOG HOUSE SALOON"	"1940 E LAKETON AVE, MUSKEGON MI 49442 US"	"-86.196149"	"43.219944"
"1262"	"806796.0"	"0.0"	"W2"	"8010"	"F"	"4"	"DYNAMIC WOOD SOLUTIONS"	"2068 E. SHERMAN BLVD., MUSKEGON MI 49444 US"	"-86.193231"	"43.206746"
"1263"	"804030.0"	"0.0"	"W1"	"8010"	"F"	"5"	"LAKETON MART"	"2110 EVANSTON AVE, MUSKEGON MI 49442 US"	"-86.191668"	"43.219228"
"1264"	"806014.0"	"0.0"	"W1"	"8010"	"F"	"6"	"EAST RIVER MACHINE CO"	"1710 Wierengo Dr., MUSKEGON MI 49442 US"	"-86.1919417"	"43.221525"
"1265"	"806011.0"	"0.0"	"W1"	"8010"	"F"	"7"	"STEWART ENGINEERING & SALES"	"2140 AURORA, MUSKEGON MI 49442 US"	"-86.191165"	"43.222212"
"1266"	"533302.0"	"0.0"	"W1"	"8010"	"F"	"8"	"MIDWEST PRODUCT SPECIALTIES"	"2190 AURORA, MUSKEGON MI 49442 US"	"-86.1898106"	"43.222422"
"1267"	"803759.0"	"0.0"	"W1"	"8010"	"F"	"9"	"PIONEER RESOURCES, INC"	"1700 S. SHERIDAN, MUSKEGON MI 49442 US"	"-86.183616"	"43.222093"
"1268"	"804155.0"	"0.0"	"W2"	"8010"	"F"	"10"	"BEST FINANCIAL CREDIT UNION"	"1888 E. SHERMAN, MUSKEGON MI 49444 US"	"-86.197657"	"43.206439"
"1269"	"884502.0"	"7777.0"	"W1"	"8010"	"F"	"10"	"MUSKEGON RESCUE MISSION-MATS"	"2735 E. APPLE, MUSKEGON MI 49442 US"	"-86.1760327"	"43.2332013"
"1270"	"801772.0"	"0.0"	"W1"	"8010"	"F"	"11"	"M46 BAR - B MATHIS ENT. INC."	"3015 E. APPLE AVE, MUSKEGON MI 49442 US"	"-86.168905"	"43.234006"
"1271"	"886208.0"	"4559.0"	"W1"	"8010"	"F"	"12"	"G & L CHILI DOGS"	"2510 APPLE AVE, MUSKEGON MI 49442 US"	"-86.181325"	"43.234817"
"1272"	"803780.0"	"0.0"	"W1"	"8010"	"F"	"13"	"PRENGER JEWELRY CLINIC"	"2264 E. APPLE AVE, MUSKEGON MI 49442 US"	"-86.187345"	"43.234527"
"1273"	"803758.0"	"0.0"	"W1"	"8010"	"F"	"14"	"GARY LUKKARI DDS"	"2267 E APPLE AVE, MUSKEGON MI 49442 US"	"-86.187543"	"43.233957"
"1274"	"803761.0"	"0.0"	"W1"	"8010"	"F"	"15"	"ENTITY TATTOO STUDIO"	"2233 E APPLE AVE, MUSKEGON MI 49442 US"	"-86.1885"	"43.233966"
"1275"	"885970.0"	"5970.0"	"W3"	"8010"	"F"	"15"	"GLO SUN AND SHADES"	"2279 E APPLE AVE, MUSKEGON MI 49442 US"	"-86.187188"	"43.2338575"
"1276"	"804795.0"	"0.0"	"W1"	"8010"	"F"	"16"	"LITTLE CAESARS PIZZA - APPLE"	"2199 APPLE AVE, MUSKEGON MI 49442 US"	"-86.189462"	"43.2338321"
"1277"	"804510.0"	"0.0"	"W1"	"8010"	"F"	"17"	"THE PITA PLACE"	"2039 E APPLE AVE, MUSKEGON MI 49442 US"	"-86.193319"	"43.23384"
"1278"	"884502.0"	"4502.0"	"W1"	"8010"	"F"	"18"	"MUSK RES MISSION STORE - MATS"	"2019 APPLE AVE, MUSKEGON MI 49442 US"	"-86.193748"	"43.233482"
"1279"	"804569.0"	"0.0"	"W2"	"8010"	"F"	"19"	"AUTO WORLD"	"2286 APPLE AVE, MUSKEGON MI 49442 US"	"-86.186569"	"43.234699"
"1280"	"882543.0"	"2542.0"	"W1"	"8010"	"F"	"19"	"MUSKEGON CHARTER TOWNSHIP DPW"	"QUARTERLINE RD., MUSKEGON MI 49442 US"	"-86.19419815"	"43.23279885"
"1281"	"804577.0"	"0.0"	"W1"	"8010"	"F"	"20"	"MR B'S PANCAKE HOUSE"	"1910 E APPLE AVE SUITE A, MUSKEGON MI 49442 US"	"-86.197413"	"43.234798"
"1282"	"499014.0"	"28.0"	"W2"	"8010"	"F"	"21"	"RX OPTICAL"	"2159 APPLE AVE, MUSKEGON MI 49442 US"	"-86.189963"	"43.233934"
"1283"	"99117.0"	"20.0"	"W1"	"8010"	"F"	"21"	"WESCO #31"	"1819 EAST APPLE AVENUE, MUSKEGON MI 49422 US"	"-86.198672"	"43.234057"
"1284"	"99135.0"	"0.0"	"W1"	"8010"	"F"	"22"	"FIREHOUSE SUBS-APPLE"	"1701 E APPLE AVE, MUSKEGON MI 49440 US"	"-86.201173"	"43.233885"
"1285"	"99063.0"	"9.0"	"W3"	"8010"	"F"	"23"	"DTE ENERGY"	"2359 OLTHOFF DR., MUSKEGON MI 49444 US"	"-86.1856305"	"43.2072857"
"1286"	"882543.0"	"2543.0"	"W2"	"8010"	"F"	"23"	"MUSKEGON CHARTER TOWNSHIP HALL"	"1990 E APPLE, MUSKEGON MI 49442 US"	"-86.19492"	"43.235156"
"1287"	"99117.0"	"19.0"	"W1"	"8010"	"F"	"23"	"WESCO #49"	"1675 E. APPLE RD., MUSKEGON MI 49442 US"	"-86.202208"	"43.233984"
"1288"	"806350.0"	"0.0"	"W1"	"8010"	"F"	"24"	"NORTHWAY LANES"	"1751 EVANSTON AVE, MUSKEGON MI 49441 US"	"-86.201213"	"43.220931"
"1289"	"532861.0"	"0.0"	"W2"	"8010"	"F"	"25"	"BIG APPLE BAGELS MUSKEGON"	"1970 E. APPLE AVE, MUSKEGON MI 49442 US"	"-86.194978"	"43.234683"
"1290"	"529380.0"	"0.0"	"W1"	"8010"	"F"	"25"	"STAR TRUCK MUSKEGON"	"2580 BLACK CREEK RD, MUSKEGON HEIGHTS MI 49444 US"	"-86.1884606"	"43.2053788"
"1291"	"886809.0"	"2541.0"	"W2"	"8010"	"F"	"26"	"MUSKEGON AREA DISTRICT LIBRARY"	"1910 APPLE, MUSKEGON MI 49442 US"	"-86.197413"	"43.234798"
"1292"	"99117.0"	"21.0"	"W1"	"8010"	"F"	"26"	"WESCO #26"	"2277 EAST BROADWAY AVENUE, MUSKEGON MI 49444 US"	"-86.187998"	"43.200983"
"1293"	"804307.0"	"0.0"	"W1"	"8010"	"F"	"27"	"MEAT BLOCK INC"	"2330 E BROADWAY, MUSKEGON MI 49444 US"	"-86.186491"	"43.201783"
"1294"	"806795.0"	"0.0"	"W1"	"8010"	"F"	"28"	"PACER SERVICE CENTER INC"	"2031 E SHERMAN BLVD, MUSKEGON MI 49444 US"	"-86.1938577"	"43.2054547"
"1295"	"526647.0"	"0.0"	"W1"	"8010"	"F"	"29"	"LOS AMIGOS"	"1848 E. SHERMAN #M, MUSKEGON MI 49442 US"	"-86.198654"	"43.206703"
"1296"	"804418.0"	"0.0"	"W1"	"8010"	"F"	"30"	"THE PIZZA RANCH"	"1848 E SHERMAN SUITE W, MUSKEGON MI 49442 US"	"-86.198654"	"43.206703"
"1297"	"886085.0"	"6087.0"	"W1"	"8010"	"F"	"31"	"GOODWILL SHERMAN #237"	"1934 E. SHERMAN, MUSKEGON MI 49444 US"	"-86.196754"	"43.206358"
"1298"	"883084.0"	"3088.0"	"W1"	"8010"	"M"	"1"	"MAISD MACTC-CULINARY MGT."	"200 HARVEY ST., MUSKEGON MI  US"	"-86.2032048"	"43.251792"
"1299"	"883084.0"	"3083.0"	"W1"	"8010"	"M"	"2"	"MAISD MACTC-HARVEY (MATS)"	"200 HARVEY ST., MUSKEGON MI 49442 US"	"-86.2032048"	"43.251792"
"1300"	"883084.0"	"3084.0"	"W1"	"8010"	"M"	"3"	"MUSKEGON AREA INTERMEDIATE SCH"	"200 HARVEY ST, MUSKEGON MI  US"	"-86.2032048"	"43.251792"
"1301"	"882351.0"	"2351.0"	"W1"	"8010"	"M"	"4"	"MUSKEGON COMMUNITY COLLEGE"	"221 QUARTERLINE ROAD, MUSKEGON MI 49442 US"	"-86.1956168"	"43.2502198"
"1302"	"882330.0"	"2330.0"	"W1"	"8010"	"M"	"5"	"CHARTWELLS FOOD SERVICE OVHS"	"16 N QUARTERLINE, MUSKEGON MI 49442 US"	"-86.190953"	"43.253904"
"1303"	"883084.0"	"3085.0"	"W1"	"8010"	"M"	"6"	"MAISD MACTC-CHESTNUT"	"2417 CHESTNUT TRAIL, MUSKEGON MI 49442 US"	"-86.18313867"	"43.25769796"
