""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"805"	"99031.0"	"80.0"	"Week1"	"38.0"	"F"	"1.0"	"BLARNEY CASTLE #426"	"4946 GARFIELD RD., KINGSLEY MI 49649 US,  US,   US"	"-85.526946"	"44.613748"
"806"	"99103.0"	"41.0"	"Week1"	"38.0"	"F"	"2.0"	"VILLAGE PANTRY #5056"	"2001 GARFIELD ROAD NORTH, TRAVERSE CITY MI 49686 U,   US"	"-85.596023"	"44.715559"
"807"	"233250.0"	"0.0"	"Week1"	"38.0"	"F"	"3.0"	"GRAND TRAVERSE CTY ROAD COMM"	"1881 LAFRANIER RD., TRAVERSE CITY MI 49696 US,  U,   US"	"-85.607295"	"44.713102"
"808"	"99054.0"	"14.0"	"Week1"	"38.0"	"F"	"4.0"	"CHARTER"	"1392 TRADE DR., TRAVERSE CITY MI 49686 US,  US,   US"	"-85.6008937"	"44.7146473"
"809"	"233287.0"	"0.0"	"Week1"	"38.0"	"F"	"5.0"	"FRENCH MANOR TERRA"	"1420 TERRA ROAD, TRAVERSE CITY MI 49686 US,  US,   US"	"-85.604445"	"44.725761"
"810"	"232534.0"	"0.0"	"Week1"	"38.0"	"F"	"6.0"	"FRENCH MANOR LAFRANIER"	"3090 LAFRANIER, TRAVERSE CITY MI 49686 US,  US,   US"	"-85.605107"	"44.731125"
"811"	"230163.0"	"0.0"	"Week1"	"38.0"	"F"	"7.0"	"KEYSTONE AUTO"	"3340 KEYSTONE RD, TRAVERSE CITY MI 49686 US,  US,   US"	"-85.6079417"	"44.7314"
"812"	"228747.0"	"0.0"	"Week2"	"38.0"	"F"	"7.0"	"WILLIES REAR"	"1315 S AIRPORT, TRAVERSE CITY MI 49684 US,  US,   US"	"-85.601865"	"44.732873"
"813"	"229338.0"	"0.0"	"Week1"	"38.0"	"F"	"8.0"	"CROUCHS RADIATOR SERVICE"	"3340 N KEYSTONE RD, TRAVERSE CITY MI 49684 US,  U,   US"	"-85.6079417"	"44.7314"
"814"	"232505.0"	"0.0"	"Week1"	"38.0"	"F"	"9.0"	"SALVATION ARMY THRIFT STORE TC"	"1225 W. SOUTH AIRPORT, TRAVERSE CITY MI 49686 US,,   US"	"-85.599953"	"44.732897"
"815"	"228746.0"	"0.0"	"Week2"	"38.0"	"F"	"9.0"	"BEVERAGE COMPANY"	"1116 CARVER, TRAVERSE CITY MI 49686 US,  US,   US"	"-85.594326"	"44.747358"
"816"	"99035.0"	"89.0"	"Week1"	"38.0"	"F"	"10.0"	"INDEPENDENT BANK #642"	"1239 SOUTH GARFIELD, TRAVERSE CITY MI 49686 US,,   US"	"-85.594938"	"44.745345"
"817"	"229274.0"	"0.0"	"Week4"	"38.0"	"F"	"11.0"	"TRAVERSE HEALTH CLINIC"	"1719 SOUTH GARFIELD, TRAVERSE CITY MI 49684 US,,   US"	"-85.594237"	"44.736423"
"818"	"229332.0"	"0.0"	"Week1"	"38.0"	"F"	"11.0"	"RYAN PAULSON D.D.S."	"928 SOUTH GARFIELD AVE, TRAVERSE CITY MI 49685 US,,   US"	"-85.596398"	"44.750477"
"819"	"99063.0"	"11.0"	"Week2"	"38.0"	"F"	"11.0"	"DTE ENERGY"	"1011 HASTINGS STREET, TRAVERSE CITY MI 49684 US,,   US"	"-85.5924455"	"44.749281"
"820"	"231244.0"	"0.0"	"Week1"	"38.0"	"F"	"12.0"	"EPS"	"1117 CARVER ST, TRAVERSE CITY MI 49686 US,  US,   US"	"-85.5942483"	"44.7480667"
"821"	"218419.0"	"0.0"	"Week1"	"38.0"	"F"	"13.0"	"RANDY'S DINER"	"1120 CARVER, TRAVERSE CITY MI 49686 US,  US,   US"	"-85.593942"	"44.747552"
"822"	"229288.0"	"0.0"	"Week3"	"38.0"	"F"	"13.0"	"NORMIC INDUSTRIES"	"1733 PARK DR, TRAVERSE CITY MI 49686 US,  US,   US"	"-85.6103068"	"44.7359752"
"823"	"232954.0"	"0.0"	"Week1"	"38.0"	"F"	"14.0"	"DAVE'S GARAGE"	"911 HASTINGS ST, TRAVERSE CITY MI 49686 US,  US,   US"	"-85.592291"	"44.750854"
"824"	"229328.0"	"0.0"	"Week2"	"38.0"	"F"	"14.0"	"WORLD MAGNETICS"	"810 HASTINGS, TRAVERSE CITY MI 49686 US,  US,   US"	"-85.5935245"	"44.753223"
"825"	"216186.0"	"0.0"	"Week3"	"38.0"	"F"	"14.0"	"GEN. TEAMSTERS UNION"	"877 ROBINWOOD CT, TRAVERSE CITY MI 49686 US,  US,   US"	"-85.6016317"	"44.743455"
"826"	"220755.0"	"0.0"	"Week1"	"38.0"	"F"	"15.0"	"ALLEGRA MARKETING PRINT MAIL"	"1224 CENTRE ST., TRAVERSE CITY MI 49686 US,  US,   US"	"-85.5913152"	"44.7510967"
