""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"905"	"804244"	"0"	"W1"	"8010"	"W"	"17"	"JOSEPH FERGUSON DDS"	"8670 FERRY STREET, MONTAGUE MI 49437 US"	"-86.356295"	"43.4159817"
"908"	"808270"	"0"	"W1"	"8010"	"W"	"15"	"OLD CHANNEL INN"	"6905 N. OLD CHANNEL TRAIL, MONTAGUE MI 49437 US"	"-86.427414"	"43.385106"
"910"	"806267"	"0"	"W1"	"8010"	"W"	"16"	"JIMMY'S PUB- JCA ENTERPRISES"	"8720 FERRY, MONTAGUE MI 49437 US"	"-86.35528"	"43.416948"
"913"	"808269"	"0"	"W1"	"8010"	"W"	"20"	"PUB 111 HOMETOWN HOSPITALITY"	"111 COLBY STREET, WHITEHALL MI 49461 US"	"-86.348515"	"43.409537"
"915"	"806002"	"0"	"W1"	"8010"	"W"	"18"	"KB GROCERS, MONTAGUE FOODS DBA"	"8718 WATER ST, MONTAGUE MI 49437 US"	"-86.353669"	"43.416957"
"917"	"804252"	"0"	"W1"	"8010"	"W"	"19"	"BIG JOHN'S PIZZA"	"104 THOMPSON ST, WHITEHALL MI 49461 US"	"-86.349983"	"43.409993"
"920"	"886245"	"6245"	"W1"	"8010"	"W"	"10"	"WEESIES BROS FARM-OFFICE"	"10126 WALSH RD, MONTAGUE MI 49437 US"	"-86.323389"	"43.439355"
"921"	"806222"	"0"	"W1"	"8010"	"W"	"9"	"ADVANCED DIESEL SYSTEMS INC"	"9790 US 31, MONTAGUE MI 49437 US"	"-86.34562"	"43.436426"
"924"	"433589"	"0"	"W1"	"8010"	"W"	"8"	"GREENSCAPE LAWNS"	"9841 US-31 BUS., MONTAGUE MI 49437 US"	"-86.346771"	"43.437041"
"926"	"99117"	"25"	"W1"	"8010"	"W"	"13"	"WESCO #48"	"8973 WATER ST, MONTAGUE MI 49437 US"	"-86.352692"	"43.421773"
