""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"72"	"99059"	"1"	"W1"	"12"	"M"	"12"	"MR BURGER #5"	"2300 28TH SW, WYOMING MI 49426 US"	"-85.722925"	"42.913482"
"76"	"99033"	"51"	"W1"	"12"	"M"	"11"	"WYOMING JUNIOR HIGH"	"2121 RENWOOD, WYOMING MI 49519 US"	"-85.718805"	"42.916882"
"84"	"99161"	"197"	"W1"	"12"	"T"	"4"	"SPARTAN #760 FIRST"	"1600 28TH STREET SW, WYOMING MI 49509 US"	"-85.706041"	"42.912647"
"105"	"803890"	"0"	"W1"	"12"	"W"	"19"	"CANCER & HEMATOLOGY CENTERS"	"2959 LUCERNE DR SE SUITE 200, GRAND RAPIDS MI 49546 US"	"-85.518921"	"42.91026"
"294"	"533082"	"0"	"W1"	"12"	"W"	"12"	"IMPACT FITNESS WELLNESS"	"2845 THORNHILLS AVE SE, GRAND RAPIDS MI 49546 US"	"-85.509182"	"42.911877"
"298"	"532319"	"0"	"W1"	"12"	"F"	"6"	"DELTA DISTRIBUTION"	"5633 52ND ST. SE, GRAND RAPIDS MI 49512 US"	"-85.527205"	"42.870477"
"302"	"599000"	"9"	"W1"	"12"	"W"	"18"	"NEW BEGINNINGS REST"	"6209 28TH ST. S.E., CASCADE MI 49546 US"	"-85.514528"	"42.913631"
"304"	"533298"	"0"	"W1"	"12"	"R"	"1"	"WMSHL"	"3003 WALKENT DR NW, GRAND RAPIDS MI 49544 US"	"-85.717522"	"43.018852"
"341"	"99097"	"61"	"W1"	"12"	"M"	"16"	"JOHNNY'S MARKET #4850"	"3960 28TH ST SW, GRANDVILLE MI 49418 US"	"-85.762308"	"42.913357"
"342"	"526770"	"0"	"W1"	"12"	"M"	"23"	"DYNAMIC CHIROPRACTIC"	"4072 CHICAGO DR., GRANDVILLE MI 49418 US"	"-85.765167"	"42.90868"
"343"	"99094"	"34"	"W1"	"12"	"M"	"18"	"LMCU 81"	"7409 COTTONWOOD DR, JENISON MI 49428 US"	"-85.793299"	"42.903956"
"344"	"533322"	"0"	"W1"	"12"	"W"	"5"	"HOPE NETWORK NEURO REHAB"	"1490 E. BELTLINE SE, GRAND RAPIDS MI 49506 US"	"-85.58283"	"42.936286"
"345"	"533341"	"0"	"W1"	"12"	"R"	"25"	"HOLLAND HOME"	"2121 RAYBROOK, GRAND RAPIDS MI 49546 US"	"-85.588843"	"42.922687"
"346"	"27828"	"6"	"W1"	"12"	"M"	"17"	"PEPPINOS PIZZA 5"	"135 CHICAGO DRIVE, JENISON MI 49428 US"	"-85.786387"	"42.904747"
"364"	"533296"	"0"	"W1"	"12"	"M"	"10"	"MARGE'S DONUTS"	"1751 28TH SW, WYOMING MI 49519 US"	"-85.709594"	"42.91396"
"365"	"532739"	"1"	"W1"	"12"	"M"	"19"	"BIRD DOG'S"	"672 BALDWIN STREET, JENISON MI 49428 US"	"-85.798377"	"42.906787"
