"cu_id"	"Account"	"Customer"	"New Delivery Day"	"Alliant Sequence"	"Customer Name"	"Address"	"X_Longitude"	"Y_Latitude"
"10041"	"231063"	"00000"	"W"	"200"	"BLARNEY CASTLE SERVICE CENTER"	"6383 8 MILE, BEAR LAKE MI 49614 US"	"-86.1750767"	"44.359351"
"10206"	"231207"	"00000"	"F"	"40"	"KIPLINGER BAKERIES INC."	"404 MAIN ST., FRANKFORT MI 49635 US"	"-86.239393"	"44.63234"
"10368"	"231346"	"00000"	"R"	"210"	"ST. AMBROSE CELLARS"	"841 PIONEER RD., BEULAH MI 49617 US"	"-85.996978"	"44.61855"
"10980"	"231712"	"00000"	"M"	"270"	"COPEMISH PRO HARDWARE"	"18561 CADILLAC HWY, COPEMISH MI 49625 US"	"-85.9248785"	"44.4788137"
"11689"	"99031"	"00139"	"W"	"230"	"BLARNEY CASTLE MAIN OFFICE HQ"	"12218 WEST ST, BEAR LAKE MI 49614 US"	"-86.1521103"	"44.4205775"
"12309"	"99031"	"00151"	"W"	"170"	"BLARNEY ONEKEMA EZ MARKET #734"	"5357 MAIN ST (M-22), ONEKEMA MI 49675 US"	"-86.195286"	"44.361086"
"12347"	"232503"	"00000"	"M"	"260"	"231 BAR & GRILL"	"17170 VONDRA RD, THOMPSONVILLE MI 49683 US"	"-85.955584"	"44.499428"
"12403"	"299010"	"00037"	"T"	"90"	"CRYSTAL MTN MARKET"	"12500 CRYSTAL MTN DRIVE, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"12630"	"232675"	"00000"	"W"	"150"	"LAHEY'S PUB LLC"	"8567 PORTAGE POINT RD, ONEKAMA MI 49675 US"	"-86.257841"	"44.3685"
"12648"	"232688"	"00000"	"M"	"110"	"LARRY'S GROCERY"	"14389 9 MILE RD, KALEVA MI 49645 US"	"-86.012286"	"44.369638"
"12679"	"232704"	"00000"	"R"	"150"	"LUCKY DOG BAR & GRILLE"	"223 S. BENZIE BLVD, BEULAH MI 49617 US"	"-86.094941"	"44.628715"
"12695"	"232711"	"00000"	"R"	"190"	"PAPA J'S PIZZERIA & DINER"	"10583 MAIN ST, HONOR MI 49640 US"	"-86.026585"	"44.666575"
"13057"	"99161"	"00086"	"F"	"70"	"FAMILY FARE #643 FIRST AID"	"1002 FOREST AVENUE, FRANKFORT MI 49635 US"	"-86.228204"	"44.632851"
"13979"	"233008"	"00000"	"W"	"180"	"MANISTEE COUNTY FAIRGROUNDS"	"7587 1ST ST, ONEKEMA MI 49675 US"	"-86.1930305"	"44.3554715"
"14037"	"99161"	"00062"	"T"	"120"	"SHOP-N-SAVE 1897 FIRST AID"	"1747 BENZIE HIGHWAY, BENZONIA MI 49616 US"	"-86.097312"	"44.607577"
"14303"	"299010"	"00038"	"F"	"40"	"CRYSTAL MTN-WARMING HUT"	"12500 CRYSTAL MNT. ROAD, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"14336"	"299010"	"00039"	"F"	"60"	"CRYSTAL-BACKUP MATS"	"12500 CRYSTAL MNT. ROAD, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"14344"	"233174"	"00000"	"W"	"250"	"FILER CREDIT UNION BEAR LAKE"	"7685 LAKE STREET, BEAR LAKE MI 49614 US"	"-86.1476658"	"44.4228858"
"14772"	"299010"	"00040"	"F"	"110"	"CRYSTAL-BETSIE RIVER PIZZA"	"12500 CRYSTAL MNT. ROAD, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"14911"	"299010"	"00042"	"T"	"10"	"CRYSTAL-FUNCTION JUNCTION MATS"	"12500 CRYSTAL MTN. DRIVE, THOMPSONVILLE MI 49683 U"	"-85.990933"	"44.519406"
"15937"	"230795"	"00001"	"W"	""	"FISCHER TANKS/GRANBY INDUSTRY"	"13884 RENGO AVE P.O. BOX 25, KALEVA MI 49645 US"	"-86.023468"	"44.3795242"
"15957"	"233610"	"00000"	"F"	"30"	"FRANKZ"	"325 MAIN ST, FRANKFORT MI 49635 US"	"-86.240189"	"44.632855"
"15997"	"233618"	"00000"	"M"	"230"	"LAUGHING HORSE SALOON"	"15888 LINDY ROAD, THOMPSONVILLE MI 49683 US"	"-85.921731"	"44.521043"
"16013"	"299010"	"00044"	"F"	"20"	"CRYSTAL-LIFT OPS AT OM"	"12500 CRYSTAL MNT. ROAD, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"16038"	"99177"	"00000"	"F"	"10"	"GRACELAND FRUIT-FORRESTER RD"	"1881 FORRESTER RD, FRANKFORT MI 49635 US"	"-86.158515"	"44.6055267"
"16045"	"99177"	"00001"	"F"	"20"	"GRACELAND FRUIT-MAIN STREET"	"1123 MAIN STREET, FRANKFORT MI 49635 US"	"-86.225523"	"44.633131"
"16220"	"299010"	"00046"	"T"	"30"	"CRYSTAL-NORDIC TENT"	"12500 CRYSTAL MNT. ROAD, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"16248"	"99182"	"00000"	"W"	"160"	"HONOR-ONEKAMA BUILDING SUPPLY"	"4847 MAIN ST PO BOX 128, ONEKAMA MI 49640 US"	"-86.205525"	"44.3633067"
"16249"	"99182"	"00001"	"R"	"200"	"HONOR-ONEKAMA BUILDING SUPPLY"	"10635 MAIN ST PO BOX 128, HONOR MI 49640 US"	"-86.02523"	"44.66641"
"16719"	"299010"	"00047"	"W"	""	"CRYSTAL-PAVILLION"	"12500 CRYSTAL MTN. ROAD, THOMPSONVILLE MI 49683 US"	"-85.990923"	"44.519409"
"3914"	"205347"	"00000"	"W"	"130"	"COUNTRY SIDE RESTAUR          "	"13940 9 MILE RD, KALEVA MI 49645 US"	"-86.02124"	"44.370637"
"3922"	"99061"	"00086"	"F"	"60"	"FAMILY FARE #643"	"1002 FOREST AVENUE, FRANKFORT MI 49635 US"	"-86.228204"	"44.632851"
"3959"	"210049"	"00000"	"T"	"90"	"GILLISON'S VARIETY FABRICATION"	"3033 BENZI'E HWY, BENZONIA MI 49616 US"	"-86.0986133"	"44.58805"
"4045"	"216975"	"00000"	"M"	"80"	"GILLISON EXCAVATING           "	"7704 CADILLAC HWY, BENZONIA MI 49616 US"	"-86.0848114"	"44.580482"
"4066"	"217914"	"00000"	"W"	"220"	"BEAR LAKE HARDWARE            "	"11950 CHIPPEWA HWY, BEAR LAKE MI 49614 US"	"-86.152232"	"44.416697"
"4252"	"299010"	"00025"	"F"	"50"	"CRYSTAL-THISTLE               "	"12500 CRYSTAL MT DR, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"4254"	"299010"	"00043"	"W"	"100"	"CRYSTAL-KINLOCHEN             "	"12500 CRYSTAL MNT DR, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"4306"	"223517"	"00000"	"W"	"190"	"ONEKAMA MARINE INC.           "	"4378 CRESCENT BEACH RD., ONEKAMA MI 49675 US"	"-86.215434"	"44.352154"
"4427"	"299010"	"00034"	"F"	"160"	"CRYSTAL-BEACH HOUSE           "	"12500 CRYSTAL MOUNTAIN, THOMPSONVILLE MI 49683 US"	"-85.990933"	"44.519406"
"4438"	"299010"	"00029"	"F"	"10"	"PAW  LOCKER ROOM       "	"12500 CRYSTAL MNT RD, THOMPSONSVILLE MI 49683 US"	"-85.990933"	"44.519406"
"4458F"	"299010"	"00033"	"F"	"130"	"CRYSTAL-FUNCTION JUNCTION     "	"12500 CRYSTAL MTN. DRIVE, THOMPSONVILLE MI 49683 U"	"-85.990933"	"44.519406"
"4458M"	"299010"	"00033"	"M"	"30"	"CRYSTAL-FUNCTION JUNCTION     "	"12500 CRYSTAL MTN. DRIVE, THOMPSONVILLE MI 49683 U"	"-85.990933"	"44.519406"
"4458R"	"299010"	"00033"	"R"	"30"	"CRYSTAL-FUNCTION JUNCTION     "	"12500 CRYSTAL MTN. DRIVE, THOMPSONVILLE MI 49683 U"	"-85.990933"	"44.519406"
"4458T"	"299010"	"00033"	"T"	"70"	"CRYSTAL-FUNCTION JUNCTION     "	"12500 CRYSTAL MTN. DRIVE, THOMPSONVILLE MI 49683 U"	"-85.990933"	"44.519406"
