""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"525"	"99062"	"69"	"Week1"	"50"	"F"	"1"	"HARDINGS MIDDLEVILLE #455"	"4650 M-37, MIDDLEVILLE MI 49333 US"	"-85.470592"	"42.720341"
"526"	"99161"	"69"	"Week1"	"50"	"F"	"2"	"HARDINGS MIDDLEVILLE #455 F.A."	"4650 M-37, MIDDLEVILLE MI 49333 US"	"-85.470592"	"42.720341"
"527"	"99097"	"56"	"Week1"	"50"	"F"	"3"	"JOHNNY'S MARKET #4580"	"400 W MAIN STREET, MIDDLEVILLE MI 49333 US"	"-85.470411"	"42.711264"
"528"	"99061"	"281"	"Week1"	"50"	"F"	"4"	"SPT FAMILY FARE 1990 DELI"	"902 W. STATE STREET, HASTINGS MI 49058 US"	"-85.299517"	"42.647579"
"529"	"99161"	"277"	"Week1"	"50"	"F"	"5"	"SPT FAMILY FARE 1990 FIRST AID"	"902 W. STATE STREET, HASTINGS MI 49058 US"	"-85.299517"	"42.647579"
"530"	"99061"	"282"	"Week1"	"50"	"F"	"6"	"SPT FAMILY FARE 1990 BAKERY"	"902 W. STATE STREET, HASTINGS MI 49058 US"	"-85.299517"	"42.647579"
"531"	"99061"	"472"	"Week1"	"50"	"F"	"7"	"SPT FAMILY FARE 1990 STARBUCKS"	"902 W. STATE STREET, HASTINGS MI 49058 US"	"-85.299517"	"42.647579"
"532"	"99061"	"277"	"Week1"	"50"	"F"	"8"	"SPT FAMILY FARE 1990 FRONT"	"902 W. STATE STREET, HASTINGS MI 49058 US"	"-85.299517"	"42.647579"
"533"	"99061"	"279"	"Week1"	"50"	"F"	"9"	"SPT FAMILY FARE 1990 MEAT"	"902 W. STATE STREET, HASTINGS MI 49058 US"	"-85.299517"	"42.647579"
"534"	"99061"	"280"	"Week1"	"50"	"F"	"10"	"SPT FAMILY FARE 1990 PRODUCE"	"902 W. STATE STREET, HASTINGS MI 49058 US"	"-85.299517"	"42.647579"
"535"	"99161"	"195"	"Week1"	"50"	"F"	"11"	"SPT QUICK STOP HASTINGS 772 FA"	"916 WEST STATE STREET, HASTINGS MI 49058 US"	"-85.3002999"	"42.64822"
"536"	"99061"	"195"	"Week1"	"50"	"F"	"12"	"SPT QUICK STOP-HASTINGS 772"	"916 WEST STATE STREET, HASTINGS MI 49058 US"	"-85.3002999"	"42.64822"
"537"	"521337"	"0"	"Week1"	"50"	"F"	"13"	"GRAND RENTAL"	"575 TANNER LAKE RD, HASTINGS MI 49058 US"	"-85.332805"	"42.6445717"
"538"	"499014"	"21"	"Week2"	"50"	"F"	"13"	"RX OPTICAL"	"803 W. STATE ST., HASTINGS MI 49058 US"	"-85.298154"	"42.649087"
"539"	"531530"	"0"	"Week1"	"50"	"F"	"14"	"RICHIE'S KOFFEE SHOP, INC"	"146 W. STATE STREET, HASTINGS MI 49058 US"	"-85.288828"	"42.648475"
"540"	"531559"	"0"	"Week1"	"50"	"F"	"15"	"HASTINGS MUTUAL INSURANCE"	"404 E. WOODLAWN AVE, HASTINGS MI 49058 US"	"-85.284005"	"42.660346"
"541"	"530647"	"0"	"Week1"	"50"	"F"	"16"	"ENDOSCOPY REPAIR SPECIALIST"	"307 S MICHIGAN AVE, HASTINGS MI 49058 US"	"-85.2859455"	"42.6465012"
"542"	"99097"	"48"	"Week1"	"50"	"F"	"17"	"JOHNNY'S MARKET #4320"	"135 E GREEN ST, HASTINGS MI 49058 US"	"-85.28641"	"42.646196"
"543"	"532810"	"0"	"Week1"	"50"	"F"	"18"	"JP PLOWSHARES"	"225 S M-37, HASTINGS MI 49058 US"	"-85.285054"	"42.646413"
"544"	"532806"	"0"	"Week1"	"50"	"F"	"19"	"HASTINGS INTERNAL & FAMILY MED"	"225 S M-37, HASTINGS MI 49058 US"	"-85.285054"	"42.646413"
"545"	"512422"	"0"	"Week2"	"50"	"F"	"19"	"GIRBACH FUNERAL HOME"	"328 SOUTH BROADWAY, HASTINGS MI 49058 US"	"-85.2909273"	"42.6461472"
"546"	"99097"	"58"	"Week1"	"50"	"F"	"20"	"JOHNNY'S MARKET #4700"	"133 S MAIN ST, NASHVILLE MI 49073 US"	"-85.09313"	"42.602431"
"547"	"99084"	"7"	"Week1"	"50"	"F"	"21"	"BURNIPS EQUIPMENT CO-NASHVILLE"	"735 SHERMAN, NASHVILLE MI 49073 US"	"-85.083882"	"42.60395"
"548"	"532124"	"0"	"Week1"	"50"	"F"	"22"	"BUDDY'S ON THE BEACH"	"1223 LAKEVIEW DR, LAKE ODESSA MI 48845 US"	"-85.134348"	"42.776846"
"549"	"99097"	"51"	"Week1"	"50"	"F"	"23"	"JOHNNY'S MARKET #4450"	"1203 JORDAN LAKE ST, LAKE ODESSA MI 48849 US"	"-85.135005"	"42.777838"
"550"	"532565"	"0"	"Week1"	"50"	"F"	"24"	"TLC BODY SHOP"	"4905 W. TUPPER LAKE RD, ODESSA MI 48849 US"	"-85.1712979"	"42.7842127"
"551"	"531786"	"0"	"Week1"	"50"	"F"	"25"	"KETCHUM MACHINE CO."	"219 OAK ST, FREEPORT MI 49305 US"	"-85.313212"	"42.767659"
"552"	"27828"	"12"	"Week1"	"50"	"F"	"26"	"WESTSIDE SOCIAL"	"2802 LAKE MICHIGAN DRIVE, GRAND RAPIDS MI 49504 US"	"-85.737498"	"42.971411"
"553"	"514953"	"0"	"Week1"	"50"	"F"	"27"	"TLC REPAIR"	"1069 COMSTOCK, MARNE MI 49435 US"	"-85.815158"	"43.038266"
"554"	"512907"	"0"	"Week1"	"50"	"F"	"28"	"CAMP-N-CRUISE"	"1613 HAYES, MARNE MI 49435 US"	"-85.827777"	"43.031311"
"555"	"533206"	"0"	"Week1"	"50"	"F"	"29"	"APOLLO TOOL & ENGINEERING"	"3020 WILSON DR. NW, GRAND RAPIDS MI 49534 US"	"-85.781146"	"43.021241"
"556"	"532726"	"0"	"Week1"	"50"	"F"	"30"	"FREDRICKSON SUPPLY"	"3901 3 MILE RD NW, GRAND RAPIDS MI 49534 US"	"-85.765533"	"43.016319"
"557"	"809442"	"0"	"Week1"	"50"	"M"	"1"	"HEARTHSTONE RESTAURANT"	"3350 GLADE, MUSKEGON MI 49444 US"	"-86.259375"	"43.191741"
"558"	"803580"	"0"	"Week1"	"50"	"M"	"2"	"THE REEF"	"525 W. NORTON, MUSKEGON MI 49444 US"	"-86.258057"	"43.19047"
"559"	"803570"	"0"	"Week1"	"50"	"M"	"3"	"NEXT I.T. 4 R'S PROPERTY MGMT"	"423 W. NORTON, MUSKEGON HTS. MI 49444 US"	"-86.25566"	"43.19023"
"560"	"803856"	"0"	"Week1"	"50"	"M"	"4"	"PIZZA & SUB SHOP PELLET ENT."	"733 W SUMMIT, MUSKEGON MI 49441 US"	"-86.261758"	"43.197854"
"561"	"803875"	"0"	"Week1"	"50"	"M"	"5"	"SHORELINE STAFFING"	"3036 SHEFFIELD, SUITE C, MUSKEGON MI 49441 US"	"-86.261453"	"43.197138"
"562"	"803711"	"0"	"Week2"	"50"	"M"	"5"	"HANKS TAVERN"	"2536 HENRY ST, MUSKEGON MI 49441 US"	"-86.262507"	"43.206379"
"563"	"884502"	"4506"	"Week1"	"50"	"M"	"6"	"MUSK RES MISS THRIFT STORE-MAT"	"2570 HENRY, MUSKEGON MI 49441 US"	"-86.26104"	"43.206568"
"564"	"802313"	"0"	"Week2"	"50"	"M"	"6"	"CITGO, NKM PROPERTIES INC"	"2628 HENRY ST, MUSKEGON MI 49441 US"	"-86.262734"	"43.204751"
"565"	"886208"	"6208"	"Week1"	"50"	"M"	"7"	"G & L CHILI DOGS"	"771 W SHERMAN BLVD, MUSKEGON MI 49441 US"	"-86.262171"	"43.205061"
"566"	"99094"	"51"	"Week1"	"50"	"M"	"8"	"LMCU 72"	"925 W SHERMAN, MUSKEGON MI 49441 US"	"-86.265882"	"43.204709"
"567"	"802453"	"0"	"Week1"	"50"	"M"	"9"	"NEXES REALTY, INC."	"880 W. BROADWAY, MUSKEGON MI 49441 US"	"-86.26512"	"43.201442"
"568"	"805974"	"0"	"Week2"	"50"	"M"	"9"	"DICKEY'S BARBECUE PIT"	"3035 HENRY ST., MUSKEGON MI 49441 US"	"-86.26378"	"43.197335"
"569"	"804626"	"0"	"Week1"	"50"	"M"	"10"	"SHORELINE INSURANCE AGENCY"	"875 W. BROADWAY AVE, MUSKEGON MI 49441 US"	"-86.265317"	"43.200951"
"570"	"803917"	"0"	"Week1"	"50"	"M"	"11"	"THE STATION GRILL"	"910 W BROADWAY, MUSKEGON MI 49441 US"	"-86.266121"	"43.20163"
"571"	"803874"	"0"	"Week3"	"50"	"M"	"11"	"SANBORN'S JEWELRY"	"821 W BROADWAY, MUSKEGON MI 49441 US"	"-86.264078"	"43.200951"
"572"	"804797"	"0"	"Week1"	"50"	"M"	"12"	"LITTLE CAESARS PIZZA - HENRY"	"2958 HENRY, MUSKEGON MI 49441 US"	"-86.262777"	"43.198854"
"573"	"885970"	"5973"	"Week3"	"50"	"M"	"12"	"GLO SUN AND SHADES"	"2881 HENRY, MUSKEGON MI 49441 US"	"-86.263777"	"43.199763"
"574"	"802605"	"0"	"Week1"	"50"	"M"	"13"	"TAN & TONE FINISHING TOUCH"	"865 W. SUMMIT, MUSKEGON MI 49441 US"	"-86.264999"	"43.19743"
"575"	"802955"	"0"	"Week4"	"50"	"M"	"13"	"WESTSHORE DIAGNOSTICS"	"3104 HENRY ST, MUSKEGON MI 49441 US"	"-86.262691"	"43.195915"
"576"	"887717"	"4616"	"Week1"	"50"	"M"	"14"	"MR SCRIB'S #2"	"3044 HENRY, MUSKEGON MI  US"	"-86.262761"	"43.197358"
"577"	"499014"	"61"	"Week2"	"50"	"M"	"14"	"RX OPTICAL"	"3445 HENRY STREET, NORTON SHORES MI 49441 US"	"-86.264066"	"43.190427"
"578"	"99035"	"64"	"Week4"	"50"	"M"	"14"	"INDEPENDENT BANK 501"	"3251 HENRY ST, MUSKEGON MI 49441 US"	"-86.264064"	"43.193645"
"579"	"804578"	"0"	"Week1"	"50"	"M"	"15"	"MR. B'S BRUNCH HOUSE"	"3065 HENRY, MUSKEGON MI 49441 US"	"-86.263884"	"43.196453"
"580"	"803870"	"0"	"Week1"	"50"	"M"	"16"	"HEALTH HUTT, DBA NATURAL HEALT"	"3112 HENRY ST, MUSKEGON MI 49441 US"	"-86.26279"	"43.195809"
"581"	"806013"	"0"	"Week1"	"50"	"M"	"17"	"MICHIGAN INSURANCE GROUP"	"3271 HENRY ST, MUSKEGON MI 49441 US"	"-86.26401"	"43.193069"
"582"	"883712"	"3712"	"Week1"	"50"	"M"	"18"	"DOMINO'S PIZZA-HENRY STREET"	"3275 HENRY ST., MUSKEGON MI 49441 US"	"-86.264001"	"43.192947"
"583"	"803505"	"0"	"Week2"	"50"	"M"	"18"	"HODGE PODGE BAKE SHOP"	"3361 MCCRACKEN, MUSKEGON MI 49441 US"	"-86.294088"	"43.191773"
"584"	"99031"	"31"	"Week1"	"50"	"M"	"19"	"BLARNEY CASTLE 720"	"3416 HENRY ST, MUSKEGON MI 49441 US"	"-86.263052"	"43.190556"
