""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"523"	"803998"	"0"	"W1"	"50"	"F"	"1"	"TEDDY'S SPAGHETTI"	"3032 HEIGHTS RAVENNA RD, MUSKEGON MI 49444 US"	"-86.169368"	"43.19068"
"524"	"99160"	"1"	"W2"	"50"	"F"	"1"	"MR. QUICK HAMBURGER-HTS RAVENN"	"3091 HEIGHTS RAVENNA RD, MUSKEGON MI 49444 US"	"-86.167951"	"43.190019"
"525"	"804400"	"0"	"W1"	"50"	"F"	"2"	"COZY CORNER CAFE INC"	"3162 HEIGHTS RAVENNA RD, MUSKEGON MI 49442 US"	"-86.165926"	"43.190654"
"526"	"99117"	"22"	"W1"	"50"	"F"	"3"	"WESCO #37"	"3239 HEIGHTS RAVENNA ROAD, MUSKEGON MI 49444 US"	"-86.164717"	"43.190106"
"527"	"99031"	"28"	"W1"	"50"	"F"	"4"	"BLARNEY CASTLE 348"	"3576 HTS RAVENNA RD, MUSKEGON MI 49444 US"	"-86.155816"	"43.19091"
"528"	"99088"	"10"	"W1"	"50"	"F"	"5"	"CONSUMERS CONCRETE-MUSKEGON"	"4400 E. EVANSTON, MUSKEGON MI 49442 US"	"-86.13725"	"43.2132713"
"529"	"804550"	"0"	"W3"	"50"	"F"	"5"	"CONNECTION POINT CHURCH"	"2270 S MILL IRON, MUSKEGON MI 49442 US"	"-86.15427"	"43.210871"
"530"	"807879"	"0"	"W1"	"50"	"F"	"6"	"MICHIGAN SHORE MARINE & EQUIP"	"2048 S DANGLE, MUSKEGON MI 49442 US"	"-86.1641549"	"43.2147691"
"531"	"806190"	"0"	"W2"	"50"	"F"	"6"	"CENTRAL WELLS & PUMPS LLC"	"3881 EAST BROADWAY, MUSKEGON MI 49442 US"	"-86.1480221"	"43.2007843"
"532"	"806012"	"0"	"W1"	"50"	"F"	"7"	"SCHERDEL SALES & TECHNOLOGY"	"3440 E LAKETON AVE, MUSKEGON MI 49442 US"	"-86.158326"	"43.220957"
