""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"138"	"99031.0"	"64.0"	"Week1"	"103.0"	"F"	"1.0"	"BLARNEY CASTLE #225"	"2222 US 23 SO., ALPENA MI 49707 US, ALPENA MI 49707 US"	"-83.4644534220908"	"45.0321696966945"
"139"	"73485.0"	"0.0"	"Week4"	"103.0"	"F"	"1.0"	"SALON 125"	"125 EAST CHISHOLM, ALPENA MI 49707 US, ALPENA MI 49707 US"	"-83.432418"	"45.061709"
"140"	"70591.0"	"0.0"	"Week1"	"103.0"	"F"	"2.0"	"Ziebart Tidy Car"	"2673 US-23 South, Alpena MI 49707 US, Alpena MI 49707 US"	"-83.463351"	"45.03412"
"141"	"70522.0"	"0.0"	"Week1"	"103.0"	"F"	"3.0"	"St. Vincent DePaul"	"2635 US 23 SOUTH, Alpena MI 49707 US, Alpena MI 49707 US"	"-83.463258"	"45.035053"
"142"	"99031.0"	"65.0"	"Week1"	"103.0"	"F"	"4.0"	"BLARNEY CASTLE #228"	"1000 M-32 WEST, ALPENA MI 49707 US, ALPENA MI 49707 US"	"-83.47269"	"45.062484"
"143"	"70525.0"	"0.0"	"Week1"	"103.0"	"F"	"5.0"	"Applebee's"	"1468 M-32 W., Alpena MI 49707 US, Alpena MI 49707 US"	"-83.480414"	"45.062023"
"144"	"70582.0"	"0.0"	"Week4"	"103.0"	"F"	"5.0"	"Dr. Andrew Tarkington DDS"	"215 S. Ripley, Alpena MI 49707 US, Alpena MI 49707 US"	"-83.451656"	"45.050605"
"145"	"73470.0"	"1.0"	"Week1"	"103.0"	"F"	"6.0"	"BIGGBY #557"	"1253 M-32, ALPENA MI 49707 US, ALPENA MI 49707 US"	"-83.481414"	"45.059646"
"146"	"71382.0"	"0.0"	"Week4"	"103.0"	"F"	"6.0"	"H P C Credit Union"	"300 S. RIPLEY, Alpena MI 49707 US, Alpena MI 49707 US"	"-83.454210495756"	"45.0449052689938"
"147"	"73529.0"	"0.0"	"Week1"	"103.0"	"F"	"7.0"	"TOTALLY KIDS DAYCARE"	"2884 M-32 WEST, ALPENA MI 49707 US, ALPENA MI 49707 US"	"-83.5103946427018"	"45.06146178497"
"148"	"99053.0"	"16.0"	"Week4"	"103.0"	"F"	"7.0"	"I2P"	"2380 US-23, ALPENA MI 49707 US, ALPENA MI 49707 US"	"-83.4613433678844"	"45.0409854481406"
"149"	"99054.0"	"29.0"	"Week1"	"103.0"	"F"	"8.0"	"CHARTER COMMUNICATIONS"	"2074 M-32 WEST, Alpena MI 49707 US, Alpena MI 49707 US"	"-83.492881"	"45.06192"
"150"	"70474.0"	"0.0"	"Week4"	"103.0"	"F"	"8.0"	"Gambles"	"2534 US-23 South, Alpena MI 49707 US, Alpena MI 49707 US"	"-83.464016"	"45.037909"
"151"	"70690.0"	"0.0"	"Week1"	"103.0"	"F"	"9.0"	"Hunan Restaurant"	"1283 M-32 West, Alpena MI 49707 US, Alpena MI 49707 US"	"-83.47685"	"45.061133"
"152"	"73387.0"	"0.0"	"Week2"	"103.0"	"F"	"9.0"	"TACO BELL"	"111 PAAD CT, ALPENA MI 49707 US, ALPENA MI 49707 US"	"-83.452212"	"45.045138"
"153"	"70581.0"	"0.0"	"Week4"	"103.0"	"F"	"9.0"	"Overhead Door Company"	"2550 U.S. 23 S., Alpena MI 49707 US, Alpena MI 49707 US"	"-83.4642022"	"45.0373118"
"154"	"70785.0"	"0.0"	"Week1"	"103.0"	"F"	"10.0"	"Alpena VFW #2496 Post"	"2900 Connon St. 13460 White Ash, Alpena MI 49707 U 13460 White Ash, Alpena MI 49707 US"	"-83.46335"	"45.04209"
"155"	"70650.0"	"0.0"	"Week4"	"103.0"	"F"	"10.0"	"N.E.M.S.C.A. (Annex)"	"2569 US-23 South 2375 Gordon Rd., Alpena MI 49707 2375 Gordon Rd., Alpena MI 49707 US"	"-83.4628067"	"45.037163"
"156"	"70568.0"	"0.0"	"Week1"	"103.0"	"F"	"11.0"	"Alpena VFW #2496 Lounge"	"2900 Connon St., Alpena MI 49707 US, Alpena MI 49707 US"	"-83.46335"	"45.04209"
"157"	"70627.0"	"0.0"	"Week2"	"103.0"	"F"	"11.0"	"BUILDERS FIRST SOURCE"	"1441 M-32 WEST, ALPENA MI 49707 US, ALPENA MI 49707 US"	"-83.480881"	"45.060735"
"158"	"73472.0"	"0.0"	"Week4"	"103.0"	"F"	"11.0"	"ZEN 24 HR FITNESS"	"2581 B US 23 SOUTH, ALPENA MI 49707 US, ALPENA MI 49707 US"	"-83.4630317"	"45.0366367"
"159"	"99052.0"	"2.0"	"Week1"	"103.0"	"F"	"12.0"	"APS ELLA WHITE ELEMENTARY"	"2373 Gordon Rd., Alpena MI 49707 US, Alpena MI 49707 US"	"-83.466161"	"45.036612"
